ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	7,528	87207	106,55	87207	7,528	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	7,367	77486	43,68	77486	7,367	13/03/15 20:52
15	PR01_EXAMPLE_AAC_0003CAL4_A1.lcd	Unknown	7,515	102955	101,17	102955	7,515	12/03/15 22:03
16	PR01_EXAMPLE_AAC_0003CAL4_A2.lcd	Unknown	7,376	82063	61,34	82063	7,376	13/03/15 21:06
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	7,513	98195	106,15	98195	7,513	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	7,365	96427	72,76	96427	7,365	13/03/15 21:21
19	PR01_EXAMPLE_AAC_0003CAL7_A1.lcd	Unknown	7,515	102617	94,58	102617	7,515	12/03/15 22:32
20	PR01_EXAMPLE_AAC_0003CAL7_A2.lcd	Unknown	7,368	97667	49,38	97667	7,368	13/03/15 21:35
21	PR01_EXAMPLE_AAC_0003QC_A1.lcd	Unknown	7,619	78289	51,16	78289	7,619	12/03/15 20:22
22	PR01_EXAMPLE_AAC_0003QC_A2.lcd	Unknown	7,605	82380	83,79	82380	7,605	12/03/15 20:51
23	PR01_EXAMPLE_AAC_0003QC_B1.lcd	Unknown	7,51	88453	130,22	88453	7,51	12/03/15 22:46
24	PR01_EXAMPLE_AAC_0003QC_B2.lcd	Unknown	7,509	83742	104,91	83742	7,509	12/03/15 23:16
25	PR01_EXAMPLE_AAC_0003QC_C1.lcd	Unknown	7,507	10872	5,8	10872	7,507	13/03/15 01:40
26	PR01_EXAMPLE_AAC_0003QC_C2.lcd	Unknown	7,369	82282	68,45	82282	7,369	13/03/15 04:18
27	PR01_EXAMPLE_AAC_0003QC_D1.lcd	Unknown	7,376	94278	93,02	94278	7,376	13/03/15 06:57
28	PR01_EXAMPLE_AAC_0003QC_D2.lcd	Unknown	7,364	123075	70,66	123075	7,364	13/03/15 09:35
29	PR01_EXAMPLE_AAC_0003QC_E1.lcd	Unknown	7,368	85065	51,8	85065	7,368	13/03/15 12:14
30	PR01_EXAMPLE_AAC_0003QC_E2.lcd	Unknown	7,364	118764	113,42	118764	7,364	13/03/15 14:52
31	PR01_EXAMPLE_AAC_0003QC_F1.lcd	Unknown	7,364	137612	185,61	137612	7,364	13/03/15 17:30
32	PR01_EXAMPLE_AAC_0003QC_G1.lcd	Unknown	7,364	135493	124,01	135493	7,364	13/03/15 19:26
33	PR01_EXAMPLE_AAC_0003QC_G2.lcd	Unknown	7,364	138057	103,38	138057	7,364	13/03/15 19:54
34	PR01_EXAMPLE_AAC_0003QC_H1.lcd	Unknown	7,364	139252	84,72	139252	7,364	13/03/15 21:50
35	PR01_EXAMPLE_AAC_0003QC_H2.lcd	Unknown	7,369	107747	85,68	107747	7,369	13/03/15 22:18
36	PR01_EXAMPLE_AAC_002_A1.lcd	Unknown	7,363	78857	64,86	78857	7,363	13/03/15 10:04
37	PR01_EXAMPLE_AAC_006_A1.lcd	Unknown	7,364	120078	89,53	120078	7,364	13/03/15 02:52
38	PR01_EXAMPLE_AAC_006_B1.lcd	Unknown	7,364	82143	64,61	82143	7,364	13/03/15 17:59
39	PR01_EXAMPLE_AAC_010_A1.lcd	Unknown	7,363	118738	94,32	118738	7,363	13/03/15 03:35
40	PR01_EXAMPLE_AAC_011_A1.lcd	Unknown	7,365	122867	109,62	122867	7,365	13/03/15 15:21
41	PR01_EXAMPLE_AAC_017_A1.lcd	Unknown	7,371	73141	38,86	73141	7,371	13/03/15 17:16
42	PR01_EXAMPLE_AAC_020_A1.lcd	Unknown	7,376	54361	63,97	54361	7,376	13/03/15 09:06
43	PR01_EXAMPLE_AAC_020_B1.lcd	Unknown	7,364	56155	38,42	56155	7,364	13/03/15 11:31
44	PR01_EXAMPLE_AAC_021_A1.lcd	Unknown	7,491	89343	91,75	89343	7,491	12/03/15 23:44
45	PR01_EXAMPLE_AAC_023_A1.lcd	Unknown	7,365	98142	65,14	98142	7,365	13/03/15 15:07
46	PR01_EXAMPLE_AAC_025_A1.lcd	Unknown	7,362	98974	68,92	98974	7,362	13/03/15 01:54
47	PR01_EXAMPLE_AAC_027_A1.lcd	Unknown	7,365	136963	99,53	136963	7,365	13/03/15 02:37
48	PR01_EXAMPLE_AAC_028_A1.lcd	Unknown	7,363	100608	138,11	100608	7,363	13/03/15 18:57
49	PR01_EXAMPLE_AAC_030_A1.lcd	Unknown	7,365	115839	110,92	115839	7,365	13/03/15 04:04
50	PR01_EXAMPLE_AAC_034_A1.lcd	Unknown	7,373	75159	50,59	75159	7,373	13/03/15 07:40
51	PR01_EXAMPLE_AAC_040_A1.lcd	Unknown	7,364	137673	112,26	137673	7,364	13/03/15 07:54
52	PR01_EXAMPLE_AAC_043_A1.lcd	Unknown	7,371	97810	78,72	97810	7,371	13/03/15 08:09
53	PR01_EXAMPLE_AAC_047_A1.lcd	Unknown	7,373	70485	55,5	70485	7,373	13/03/15 18:28
54	PR01_EXAMPLE_AAC_053_A1.lcd	Unknown	7,365	116407	100,85	116407	7,365	13/03/15 13:26
55	PR01_EXAMPLE_AAC_053_B1.lcd	Unknown	7,364	126484	65,91	126484	7,364	13/03/15 07:26
56	PR01_EXAMPLE_AAC_058_A1.lcd	Unknown	7,365	101291	81,25	101291	7,365	13/03/15 13:55
57	PR01_EXAMPLE_AAC_062_A1.lcd	Unknown	7,364	138424	228,17	138424	7,364	13/03/15 10:33
58	PR01_EXAMPLE_AAC_065_A1.lcd	Unknown	7,364	121364	183,36	121364	7,364	13/03/15 12:57
59	PR01_EXAMPLE_AAC_066_A1.lcd	Unknown	7,364	160943	118,45	160943	7,364	13/03/15 04:33
60	PR01_EXAMPLE_AAC_069_A1.lcd	Unknown	7,364	119848	83,82	119848	7,364	13/03/15 05:02
61	PR01_EXAMPLE_AAC_069_B1.lcd	Unknown	7,374	77226	78,55	77226	7,374	13/03/15 15:50
62	PR01_EXAMPLE_AAC_072_A1.lcd	Unknown	7,486	158311	160,56	158311	7,486	12/03/15 23:59
63	PR01_EXAMPLE_AAC_075_A1.lcd	Unknown	7,473	84270	67,91	84270	7,473	13/03/15 00:28
64	PR01_EXAMPLE_AAC_079_A1.lcd	Unknown	7,364	143315	78,8	143315	7,364	13/03/15 02:08
65	PR01_EXAMPLE_AAC_084_A1.lcd	Unknown	7,364	110671	78,77	110671	7,364	13/03/15 12:28
66	PR01_EXAMPLE_AAC_086_A1.lcd	Unknown	7,363	129835	173,44	129835	7,363	13/03/15 08:52
67	PR01_EXAMPLE_AAC_093_A1.lcd	Unknown	7,363	118875	69,45	118875	7,363	13/03/15 10:48
68	PR01_EXAMPLE_AAC_095_A1.lcd	Unknown	7,376	93774	58,5	93774	7,376	13/03/15 06:28
69	PR01_EXAMPLE_AAC_097_A1.lcd	Unknown	7,363	129961	121,45	129961	7,363	13/03/15 14:23
70	PR01_EXAMPLE_AAC_099_A1.lcd	Unknown	7,367	88719	73,45	88719	7,367	13/03/15 11:45
71	PR01_EXAMPLE_AAC_100_A1.lcd	Unknown	7,365	110947	104,08	110947	7,365	13/03/15 16:19
72	PR01_EXAMPLE_AAC_101_A1.lcd	Unknown	7,364	101609	55,82	101609	7,364	13/03/15 06:42
73	PR01_EXAMPLE_AAC_102_A1.lcd	Unknown	7,364	87638	64,71	87638	7,364	13/03/15 05:45
74	PR01_EXAMPLE_AAC_104_A1.lcd	Unknown	7,364	105404	66,27	105404	7,364	13/03/15 04:47
75	PR01_EXAMPLE_AAC_105_A1.lcd	Unknown	7,365	126388	110,54	126388	7,365	13/03/15 15:35
76	PR01_EXAMPLE_AAC_105_B1.lcd	Unknown	7,364	152556	109,64	152556	7,364	13/03/15 05:16
77	PR01_EXAMPLE_AAC_106_A1.lcd	Unknown	7,37	92352	76,08	92352	7,37	13/03/15 05:30
78	PR01_EXAMPLE_AAC_107_A1.lcd	Unknown	7,365	145845	92,64	145845	7,365	13/03/15 18:42
79	PR01_EXAMPLE_AAC_111_A1.lcd	Unknown	7,363	134012	96,56	134012	7,363	13/03/15 03:21
80	PR01_EXAMPLE_AAC_116_A1.lcd	Unknown	7,365	89817	77,19	89817	7,365	13/03/15 10:19
81	PR01_EXAMPLE_AAC_117_A1.lcd	Unknown	7,363	117593	84,31	117593	7,363	13/03/15 14:38
82	PR01_EXAMPLE_AAC_118_A1.lcd	Unknown	7,363	100678	72,13	100678	7,363	13/03/15 11:02
83	PR01_EXAMPLE_AAC_124_A1.lcd	Unknown	7,373	83688	63	83688	7,373	13/03/15 13:11
84	PR01_EXAMPLE_AAC_130_A1.lcd	Unknown	7,366	93474	70,23	93474	7,366	13/03/15 17:45
85	PR01_EXAMPLE_AAC_130_B1.lcd	Unknown	7,376	85741	69,22	85741	7,376	13/03/15 03:06
86	PR01_EXAMPLE_AAC_132_A1.lcd	Unknown	7,364	141531	127,77	141531	7,364	13/03/15 11:16
87	PR01_EXAMPLE_AAC_132_B1.lcd	Unknown	7,366	125095	86,97	125095	7,366	13/03/15 09:21
88	PR01_EXAMPLE_AAC_134_A1.lcd	Unknown	7,368	103400	51,35	103400	7,368	13/03/15 02:23
89	PR01_EXAMPLE_AAC_135_A1.lcd	Unknown	7,371	97668	80,89	97668	7,371	13/03/15 16:33
90	PR01_EXAMPLE_AAC_138_A1.lcd	Unknown	7,364	100566	120,18	100566	7,364	13/03/15 01:25
91	PR01_EXAMPLE_AAC_144_A1.lcd	Unknown	7,365	100969	63,3	100969	7,365	13/03/15 08:38
92	PR01_EXAMPLE_AAC_145_A1.lcd	Unknown	7,367	85923	72,81	85923	7,367	13/03/15 17:02
93	PR01_EXAMPLE_AAC_150_A1.lcd	Unknown	7,373	78647	42,79	78647	7,373	13/03/15 08:23
94	PR01_EXAMPLE_AAC_151_A1.lcd	Unknown	7,499	94724	59,68	94724	7,499	12/03/15 23:30
95	PR01_EXAMPLE_AAC_155_A1.lcd	Unknown	7,371	74164	36,46	74164	7,371	13/03/15 12:43
96	PR01_EXAMPLE_AAC_158_A1.lcd	Unknown	7,488	98923	96,59	98923	7,488	13/03/15 00:13
97	PR01_EXAMPLE_AAC_159_A1.lcd	Unknown	7,367	80757	70,38	80757	7,367	13/03/15 16:47
98	PR01_EXAMPLE_AAC_162_A1.lcd	Unknown	7,365	109709	80,96	109709	7,365	13/03/15 18:14
99	PR01_EXAMPLE_AAC_171_A1.lcd	Unknown	7,363	104683	121,51	104683	7,363	13/03/15 09:50
100	PR01_EXAMPLE_AAC_172_A1.lcd	Unknown	7,364	123033	135,38	123033	7,364	13/03/15 16:04
101	PR01_EXAMPLE_AAC_178_A1.lcd	Unknown	7,369	101815	77,83	101815	7,369	13/03/15 07:11
102	PR01_EXAMPLE_AAC_178_B1.lcd	Unknown	7,364	129737	129,14	129737	7,364	13/03/15 13:40
103	PR01_EXAMPLE_AAC_180_A1.lcd	Unknown	7,363	81689	95,92	81689	7,363	13/03/15 03:50
104	PR01_EXAMPLE_AAC_189_A1.lcd	Unknown	7,364	100457	89,4	100457	7,364	13/03/15 12:00
105	PR01_EXAMPLE_AAC_190_A1.lcd	Unknown	7,467	102436	79,7	102436	7,467	13/03/15 00:42
106	PR01_EXAMPLE_AAC_192_A1.lcd	Unknown	7,443	89923	55,65	89923	7,443	13/03/15 00:56
107	PR01_EXAMPLE_AAC_192_B1.lcd	Unknown	7,363	112480	84,42	112480	7,363	13/03/15 19:11
108	PR01_EXAMPLE_AAC_195_A1.lcd	Unknown	7,384	138336	117,89	138336	7,384	13/03/15 01:11
109	PR01_EXAMPLE_AAC_199_A1.lcd	Unknown	7,368	77342	62,58	77342	7,368	13/03/15 14:09
110	PR01_EXAMPLE_AAC_200_A1.lcd	Unknown	7,365	90121	69,02	90121	7,365	13/03/15 06:14
111	PR01_EXAMPLE_AAC_202_A1.lcd	Unknown	7,372	88391	73,69	88391	7,372	13/03/15 05:59
								
ID#	62							
Name	cLPA C20_5							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	7,962	460	(INF)	611	7,684	13/03/15 22:33
2	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	7,95	82559	672,76	67726	7,712	13/03/15 22:47
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	-----	-----	-----	329	7,786	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	7,981	167	8,06	122	7,715	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	7,843	111	5,52	1239	7,611	13/03/15 19:40
6	PR01_EXAMPLE_AAC_0003BLANK_B2.lcd	Unknown	7,999	321	28,74	1140	7,723	13/03/15 22:04
7	PR01_EXAMPLE_AAC_0003CAL0_A1.lcd	Unknown	7,954	80359	148,26	459698	7,855	12/03/15 21:06
8	PR01_EXAMPLE_AAC_0003CAL0_A2.lcd	Unknown	7,955	227325	740,09	260815	7,723	13/03/15 20:09
9	PR01_EXAMPLE_AAC_0003CAL1_A1.lcd	Unknown	7,955	95060	352,47	284431	7,836	12/03/15 21:20
10	PR01_EXAMPLE_AAC_0003CAL1_A2.lcd	Unknown	7,941	177854	748,96	187452	7,711	13/03/15 20:23
11	PR01_EXAMPLE_AAC_0003CAL2_A1.lcd	Unknown	7,952	89993	521,95	368689	7,818	12/03/15 21:34
12	PR01_EXAMPLE_AAC_0003CAL2_A2.lcd	Unknown	7,952	175156	713,73	191566	7,72	13/03/15 20:38
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	7,952	109402	320,77	209531	7,811	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	7,955	239168	1060,12	327627	7,724	13/03/15 20:52
15	PR01_EXAMPLE_AAC_0003CAL4_A1.lcd	Unknown	7,954	97436	283,31	319334	7,801	12/03/15 22:03
16	PR01_EXAMPLE_AAC_0003CAL4_A2.lcd	Unknown	7,955	255919	621,17	336346	7,724	13/03/15 21:06
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	7,954	105643	409,25	183696	7,801	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	7,949	171227	770,8	202734	7,718	13/03/15 21:21
19	PR01_EXAMPLE_AAC_0003CAL7_A1.lcd	Unknown	7,955	90370	251,9	402077	7,801	12/03/15 22:32
20	PR01_EXAMPLE_AAC_0003CAL7_A2.lcd	Unknown	7,954	206915	637,41	316173	7,724	13/03/15 21:35
21	PR01_EXAMPLE_AAC_0003QC_A1.lcd	Unknown	7,952	83174	302,3	308255	7,873	12/03/15 20:22
22	PR01_EXAMPLE_AAC_0003QC_A2.lcd	Unknown	7,954	84057	416,32	264271	7,856	12/03/15 20:51
23	PR01_EXAMPLE_AAC_0003QC_B1.lcd	Unknown	7,948	84350	300,01	199705	7,8	12/03/15 22:46
24	PR01_EXAMPLE_AAC_0003QC_B2.lcd	Unknown	7,952	75282	254,13	181858	7,799	12/03/15 23:16
25	PR01_EXAMPLE_AAC_0003QC_C1.lcd	Unknown	7,95	194187	607,6	418463	7,705	13/03/15 01:40
26	PR01_EXAMPLE_AAC_0003QC_C2.lcd	Unknown	7,953	180390	575,8	235219	7,722	13/03/15 04:18
27	PR01_EXAMPLE_AAC_0003QC_D1.lcd	Unknown	7,955	249602	1261,63	443359	7,724	13/03/15 06:57
28	PR01_EXAMPLE_AAC_0003QC_D2.lcd	Unknown	7,947	170767	581,16	243322	7,709	13/03/15 09:35
29	PR01_EXAMPLE_AAC_0003QC_E1.lcd	Unknown	7,953	174052	743,28	221480	7,721	13/03/15 12:14
30	PR01_EXAMPLE_AAC_0003QC_E2.lcd	Unknown	7,942	173349	831,92	206574	7,711	13/03/15 14:52
31	PR01_EXAMPLE_AAC_0003QC_F1.lcd	Unknown	7,938	193210	738	260019	7,708	13/03/15 17:30
32	PR01_EXAMPLE_AAC_0003QC_G1.lcd	Unknown	7,95	172102	1033,99	222785	7,717	13/03/15 19:26
33	PR01_EXAMPLE_AAC_0003QC_G2.lcd	Unknown	7,938	200042	1107,75	280345	7,708	13/03/15 19:54
34	PR01_EXAMPLE_AAC_0003QC_H1.lcd	Unknown	7,949	185652	733,71	221718	7,714	13/03/15 21:50
35	PR01_EXAMPLE_AAC_0003QC_H2.lcd	Unknown	7,954	204069	1094,94	331239	7,723	13/03/15 22:18
36	PR01_EXAMPLE_AAC_002_A1.lcd	Unknown	7,938	121840	490,88	264742	7,707	13/03/15 10:04
37	PR01_EXAMPLE_AAC_006_A1.lcd	Unknown	7,938	126836	405,14	260040	7,708	13/03/15 02:52
38	PR01_EXAMPLE_AAC_006_B1.lcd	Unknown	7,937	138026	973,26	239777	7,707	13/03/15 17:59
39	PR01_EXAMPLE_AAC_010_A1.lcd	Unknown	7,939	174299	701,47	211261	7,71	13/03/15 03:35
40	PR01_EXAMPLE_AAC_011_A1.lcd	Unknown	7,95	68830	256,75	254171	7,712	13/03/15 15:21
41	PR01_EXAMPLE_AAC_017_A1.lcd	Unknown	7,955	386927	864,69	231235	7,723	13/03/15 17:16
42	PR01_EXAMPLE_AAC_020_A1.lcd	Unknown	7,955	183138	1045,95	212937	7,723	13/03/15 09:06
43	PR01_EXAMPLE_AAC_020_B1.lcd	Unknown	7,941	178671	541,1	247532	7,707	13/03/15 11:31
44	PR01_EXAMPLE_AAC_021_A1.lcd	Unknown	7,955	78312	273,94	262430	7,785	12/03/15 23:44
45	PR01_EXAMPLE_AAC_023_A1.lcd	Unknown	7,951	189266	686,99	215545	7,717	13/03/15 15:07
46	PR01_EXAMPLE_AAC_025_A1.lcd	Unknown	7,939	243838	2454,58	342142	7,705	13/03/15 01:54
47	PR01_EXAMPLE_AAC_027_A1.lcd	Unknown	7,953	213485	1018,82	313670	7,721	13/03/15 02:37
48	PR01_EXAMPLE_AAC_028_A1.lcd	Unknown	7,945	260743	683,81	173646	7,712	13/03/15 18:57
49	PR01_EXAMPLE_AAC_030_A1.lcd	Unknown	7,953	102286	1080,29	267810	7,722	13/03/15 04:04
50	PR01_EXAMPLE_AAC_034_A1.lcd	Unknown	7,955	194417	1612,17	277942	7,723	13/03/15 07:40
51	PR01_EXAMPLE_AAC_040_A1.lcd	Unknown	7,942	115332	379,85	325746	7,709	13/03/15 07:54
52	PR01_EXAMPLE_AAC_043_A1.lcd	Unknown	7,955	153418	735,21	362101	7,724	13/03/15 08:09
53	PR01_EXAMPLE_AAC_047_A1.lcd	Unknown	7,955	240815	1390,33	299542	7,723	13/03/15 18:28
54	PR01_EXAMPLE_AAC_053_A1.lcd	Unknown	7,951	396699	1144,48	196562	7,719	13/03/15 13:26
55	PR01_EXAMPLE_AAC_053_B1.lcd	Unknown	7,948	407717	1985,68	230396	7,713	13/03/15 07:26
56	PR01_EXAMPLE_AAC_058_A1.lcd	Unknown	7,94	130163	567,84	250477	7,709	13/03/15 13:55
57	PR01_EXAMPLE_AAC_062_A1.lcd	Unknown	7,948	129348	331,68	208048	7,716	13/03/15 10:33
58	PR01_EXAMPLE_AAC_065_A1.lcd	Unknown	7,947	168295	681,98	215346	7,719	13/03/15 12:57
59	PR01_EXAMPLE_AAC_066_A1.lcd	Unknown	7,951	171355	697,01	285317	7,718	13/03/15 04:33
60	PR01_EXAMPLE_AAC_069_A1.lcd	Unknown	7,943	104935	415,12	303312	7,709	13/03/15 05:02
61	PR01_EXAMPLE_AAC_069_B1.lcd	Unknown	7,954	137004	1005,02	283117	7,723	13/03/15 15:50
62	PR01_EXAMPLE_AAC_072_A1.lcd	Unknown	7,938	66939	563,58	349586	7,781	12/03/15 23:59
63	PR01_EXAMPLE_AAC_075_A1.lcd	Unknown	7,954	46449	255,99	373252	7,781	13/03/15 00:28
64	PR01_EXAMPLE_AAC_079_A1.lcd	Unknown	7,941	161450	703,11	293192	7,707	13/03/15 02:08
65	PR01_EXAMPLE_AAC_084_A1.lcd	Unknown	7,947	110545	319,67	158206	7,717	13/03/15 12:28
66	PR01_EXAMPLE_AAC_086_A1.lcd	Unknown	7,939	179877	574,46	227949	7,708	13/03/15 08:52
67	PR01_EXAMPLE_AAC_093_A1.lcd	Unknown	7,937	85442	412,94	325179	7,706	13/03/15 10:48
68	PR01_EXAMPLE_AAC_095_A1.lcd	Unknown	7,954	125311	617,2	404392	7,724	13/03/15 06:28
69	PR01_EXAMPLE_AAC_097_A1.lcd	Unknown	7,945	35315	215,38	282622	7,709	13/03/15 14:23
70	PR01_EXAMPLE_AAC_099_A1.lcd	Unknown	7,951	414591	802,22	226224	7,721	13/03/15 11:45
71	PR01_EXAMPLE_AAC_100_A1.lcd	Unknown	7,953	150364	706,36	212446	7,721	13/03/15 16:19
72	PR01_EXAMPLE_AAC_101_A1.lcd	Unknown	7,953	333590	1734,31	225951	7,721	13/03/15 06:42
73	PR01_EXAMPLE_AAC_102_A1.lcd	Unknown	7,953	196208	603,66	182406	7,72	13/03/15 05:45
74	PR01_EXAMPLE_AAC_104_A1.lcd	Unknown	7,946	240157	1057,37	214200	7,717	13/03/15 04:47
75	PR01_EXAMPLE_AAC_105_A1.lcd	Unknown	7,951	86447	601,51	237304	7,717	13/03/15 15:35
76	PR01_EXAMPLE_AAC_105_B1.lcd	Unknown	7,946	81051	1087,6	263038	7,713	13/03/15 05:16
77	PR01_EXAMPLE_AAC_106_A1.lcd	Unknown	7,953	241623	992,5	297290	7,723	13/03/15 05:30
78	PR01_EXAMPLE_AAC_107_A1.lcd	Unknown	7,946	222385	699,82	231929	7,713	13/03/15 18:42
79	PR01_EXAMPLE_AAC_111_A1.lcd	Unknown	7,94	200813	816,62	263387	7,71	13/03/15 03:21
80	PR01_EXAMPLE_AAC_116_A1.lcd	Unknown	7,941	201713	740,31	153887	7,714	13/03/15 10:19
81	PR01_EXAMPLE_AAC_117_A1.lcd	Unknown	7,939	209952	877,04	370822	7,706	13/03/15 14:38
82	PR01_EXAMPLE_AAC_118_A1.lcd	Unknown	7,944	147589	565,15	247558	7,71	13/03/15 11:02
83	PR01_EXAMPLE_AAC_124_A1.lcd	Unknown	7,955	123110	469,79	344273	7,724	13/03/15 13:11
84	PR01_EXAMPLE_AAC_130_A1.lcd	Unknown	7,952	200804	613,45	223890	7,72	13/03/15 17:45
85	PR01_EXAMPLE_AAC_130_B1.lcd	Unknown	7,954	239909	1093,9	362227	7,724	13/03/15 03:06
86	PR01_EXAMPLE_AAC_132_A1.lcd	Unknown	7,938	108126	539,61	386406	7,706	13/03/15 11:16
87	PR01_EXAMPLE_AAC_132_B1.lcd	Unknown	7,954	107884	720,84	245764	7,72	13/03/15 09:21
88	PR01_EXAMPLE_AAC_134_A1.lcd	Unknown	7,955	167708	1493,12	386655	7,723	13/03/15 02:23
89	PR01_EXAMPLE_AAC_135_A1.lcd	Unknown	7,955	141786	839,52	393374	7,724	13/03/15 16:33
90	PR01_EXAMPLE_AAC_138_A1.lcd	Unknown	7,949	148442	373,87	159152	7,711	13/03/15 01:25
91	PR01_EXAMPLE_AAC_144_A1.lcd	Unknown	7,953	151991	716,74	194721	7,72	13/03/15 08:38
92	PR01_EXAMPLE_AAC_145_A1.lcd	Unknown	7,953	249243	869,19	273847	7,721	13/03/15 17:02
93	PR01_EXAMPLE_AAC_150_A1.lcd	Unknown	7,954	311422	1033,67	248947	7,723	13/03/15 08:23
94	PR01_EXAMPLE_AAC_151_A1.lcd	Unknown	7,95	47534	271,59	243313	7,785	12/03/15 23:30
95	PR01_EXAMPLE_AAC_155_A1.lcd	Unknown	7,955	165553	915,39	259345	7,723	13/03/15 12:43
96	PR01_EXAMPLE_AAC_158_A1.lcd	Unknown	7,955	58476	287,59	512611	7,782	13/03/15 00:13
97	PR01_EXAMPLE_AAC_159_A1.lcd	Unknown	7,953	188726	1339,49	235005	7,721	13/03/15 16:47
98	PR01_EXAMPLE_AAC_162_A1.lcd	Unknown	7,941	133048	792,45	169451	7,715	13/03/15 18:14
99	PR01_EXAMPLE_AAC_171_A1.lcd	Unknown	7,941	172943	749,09	346903	7,707	13/03/15 09:50
100	PR01_EXAMPLE_AAC_172_A1.lcd	Unknown	7,943	158204	794,7	187426	7,712	13/03/15 16:04
101	PR01_EXAMPLE_AAC_178_A1.lcd	Unknown	7,954	220487	1367,45	309011	7,723	13/03/15 07:11
102	PR01_EXAMPLE_AAC_178_B1.lcd	Unknown	7,944	157481	866	220434	7,713	13/03/15 13:40
103	PR01_EXAMPLE_AAC_180_A1.lcd	Unknown	7,939	254552	784,65	362435	7,706	13/03/15 03:50
104	PR01_EXAMPLE_AAC_189_A1.lcd	Unknown	7,938	87300	642,81	201150	7,708	13/03/15 12:00
105	PR01_EXAMPLE_AAC_190_A1.lcd	Unknown	7,952	89232	597,55	222549	7,772	13/03/15 00:42
106	PR01_EXAMPLE_AAC_192_A1.lcd	Unknown	7,953	217257	559,24	284019	7,762	13/03/15 00:56
107	PR01_EXAMPLE_AAC_192_B1.lcd	Unknown	7,937	237353	915,82	216668	7,708	13/03/15 19:11
108	PR01_EXAMPLE_AAC_195_A1.lcd	Unknown	7,955	164265	500,68	394088	7,725	13/03/15 01:11
109	PR01_EXAMPLE_AAC_199_A1.lcd	Unknown	7,954	170232	590,79	261663	7,723	13/03/15 14:09
110	PR01_EXAMPLE_AAC_200_A1.lcd	Unknown	7,953	353981	1094,93	269552	7,721	13/03/15 06:14
111	PR01_EXAMPLE_AAC_202_A1.lcd	Unknown	7,954	198964	692,67	374201	7,724	13/03/15 05:59
								
ID#	63							
Name	LPA C20_2							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	-----	-----	-----	757	7,424	13/03/15 22:33
2	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	7,299	1674	7,25	24511	7,369	13/03/15 22:47
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	7,288	236	58,79	2554	7,463	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	7,268	248	(INF)	2827	7,407	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	7,37	552	(INF)	1110	7,501	13/03/15 19:40
6	PR01_EXAMPLE_AAC_0003BLANK_B2.lcd	Unknown	7,403	682	(INF)	3906	7,332	13/03/15 22:04
7	PR01_EXAMPLE_AAC_0003CAL0_A1.lcd	Unknown	7,224	992	1,04	1021	7,416	12/03/15 21:06
8	PR01_EXAMPLE_AAC_0003CAL0_A2.lcd	Unknown	7,258	1866	3,06	74028	7,37	13/03/15 20:09
9	PR01_EXAMPLE_AAC_0003CAL1_A1.lcd	Unknown	7,427	2455	2,66	77083	7,568	12/03/15 21:20
10	PR01_EXAMPLE_AAC_0003CAL1_A2.lcd	Unknown	7,245	3173	4,65	106898	7,364	13/03/15 20:23
11	PR01_EXAMPLE_AAC_0003CAL2_A1.lcd	Unknown	7,402	4737	5,98	78971	7,535	12/03/15 21:34
12	PR01_EXAMPLE_AAC_0003CAL2_A2.lcd	Unknown	7,237	4542	5,48	91123	7,364	13/03/15 20:38
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	7,392	3000	3,53	87207	7,528	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	7,24	2883	2,47	77486	7,367	13/03/15 20:52
