ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	8,062	4389	0,13	229533	7,762	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	8,055	5617	0,41	242195	7,754	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	8,065	7707	0,24	216359	7,75	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	8,057	5997	0,25	241841	7,756	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	8,063	4981	0,15	378739	7,761	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	8,053	4625	0,16	266449	7,757	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	8,049	6576	0,2	190520	7,758	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	8,059	6487	0,28	334017	7,762	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	8,061	5244	0,23	483072	7,763	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	8,149	12924	1,88	254010	7,75	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	8,056	3742	0,42	211270	7,759	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	8,057	5953	0,29	280396	7,761	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	8,066	4238	0,19	458560	7,76	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	8,059	5883	0,26	318472	7,761	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	8,152	8331	1,04	358219	7,761	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	8,053	5578	0,23	204480	7,751	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	8,057	7087	0,22	297049	7,758	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	8,062	5316	0,18	447247	7,763	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	8,148	4889	2,02	2432716	7,744	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	8,153	17046	1,21	120504	7,754	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	8,063	4390	0,23	320892	7,761	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	8,056	5541	0,26	269264	7,76	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	8,053	4528	0,23	293487	7,76	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	8,062	6054	0,25	242253	7,759	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	8,067	3556	0,25	398572	7,762	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	8,071	5273	0,28	626716	7,763	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	8,063	5319	0,21	515934	7,763	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	8,059	5923	0,19	264345	7,759	06/03/15 08:40
								
ID#	73							
Name	cLPA C18_1							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	7,709	3718	17,15	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	7,709	8791	35,58	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	7,7	9559	20,64	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	7,708	5413	15,85	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	7,704	25629	2,1	318300	7,762	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	7,708	22543	1,49	387182	7,763	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	7,705	28132	3,3	338136	7,761	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	7,707	23640	1,8	426277	7,762	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	7,706	33532	2,88	344688	7,762	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	7,708	36737	3,99	457428	7,763	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	7,707	47891	6,68	393245	7,762	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	7,694	45080	3,62	254873	7,756	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	7,707	149760	16,8	327244	7,762	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	7,709	140377	19,11	366746	7,763	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	7,708	327375	74,06	404787	7,763	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	7,693	210472	24,03	231485	7,76	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	7,708	453796	76,17	388549	7,763	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	7,692	426066	48,58	216596	7,759	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	7,651	11185	3,07	-----	-----	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	7,707	23255	1,9	456318	7,763	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	7,701	24573	1,45	341466	7,761	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	7,707	23413	2,14	341303	7,762	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	7,705	20635	1,39	326835	7,761	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	7,707	23517	1,63	398235	7,762	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	7,706	20419	1,28	333749	7,761	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	7,7	20033	1,24	315213	7,76	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	7,699	23853	1,47	347347	7,761	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	7,688	32274	2,71	319606	7,749	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	7,689	23816	1,36	284148	7,76	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	7,706	25835	1,93	424692	7,763	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	7,701	29198	1,19	434619	7,763	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	7,685	27270	1,65	293698	7,753	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	7,701	26619	1,32	300653	7,76	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	7,689	31426	1,42	205568	7,755	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	7,709	24389	2,98	727715	7,763	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	7,707	23190	2,25	926774	7,763	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	7,617	21651	1,06	329291	7,761	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	7,693	25676	1,18	239346	7,762	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	7,685	24497	1,16	195276	7,76	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	7,686	23661	1,63	259906	7,756	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	7,686	19516	1,13	216525	7,761	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	7,707	33807	3,25	582128	7,762	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	7,689	23442	1,48	249021	7,761	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	7,701	23034	1,08	382554	7,762	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	7,7	22527	1,1	338406	7,762	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	7,706	13461	1,14	400280	7,762	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	7,702	23834	1,37	324888	7,761	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	7,707	38678	2,94	395429	7,762	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	7,683	23891	1	299783	7,761	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	7,691	24183	2,04	284417	7,758	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	7,708	29712	2,24	456072	7,763	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	7,69	31804	1,93	236973	7,758	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	7,678	24476	1,18	272959	7,761	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	7,711	28472	3,9	931499	7,762	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	7,688	20605	1,99	274705	7,75	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	7,616	25019	1,3	293705	7,762	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	7,69	37173	2,94	198437	7,757	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	7,704	17048	1,46	382878	7,762	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	7,693	21099	1,06	273271	7,761	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	7,677	21414	0,83	347514	7,761	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	7,688	34060	1,92	175044	7,754	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	7,698	32358	1,89	363806	7,761	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	7,707	25174	0,88	299033	7,762	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	7,68	27116	1,84	247985	7,759	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	7,705	30388	2,76	400921	7,762	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	7,69	26862	1,42	393545	7,763	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	7,708	31156	2,08	552931	7,762	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	7,705	31318	2,06	418320	7,763	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	7,679	20479	1,29	269715	7,751	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	7,702	24145	1,47	252360	7,762	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	7,703	25072	0,84	181705	7,762	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	7,689	32561	1,81	248417	7,75	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	7,691	35399	2,73	241180	7,758	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	7,708	23496	1,5	447916	7,763	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	7,688	26057	1,32	223199	7,758	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	7,705	21859	1,93	536886	7,762	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	7,705	19387	1,27	404313	7,762	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	7,702	26988	1,92	336444	7,761	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	7,708	63720	4,92	290508	7,763	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	7,704	16806	1,29	229533	7,762	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	7,694	22601	1,88	242195	7,754	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	7,688	26762	2,04	216359	7,75	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	7,688	24525	2,16	241841	7,756	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	7,703	23585	1,75	378739	7,761	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	7,69	23244	1,86	266449	7,757	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	7,689	20822	1,32	190520	7,758	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	7,705	32974	2,08	334017	7,762	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	7,708	21092	1,18	483072	7,763	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	7,684	19020	1,84	254010	7,75	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	7,697	55566	9,55	211270	7,759	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	7,693	14193	0,78	280396	7,761	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	7,701	20894	1,56	458560	7,76	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	7,7	41835	2,38	318472	7,761	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	7,701	27503	2,2	358219	7,761	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	7,683	33485	3,6	204480	7,751	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	7,688	24768	1,36	297049	7,758	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	7,707	27616	2,35	447247	7,763	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	7,688	100042	27,21	2432716	7,744	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	7,688	30599	1,38	120504	7,754	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	7,617	26498	2,03	320892	7,761	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	7,688	29692	2,18	269264	7,76	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	7,689	27009	2,1	293487	7,76	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	7,695	22673	1,37	242253	7,759	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	7,616	16778	1,47	398572	7,762	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	7,708	28032	3,84	626716	7,763	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	7,707	37026	2,95	515934	7,763	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	7,691	22605	1,32	264345	7,759	06/03/15 08:40
								
ID#	74							
Name	cLPA C17_0							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	7,762	318300	126,29	318300	7,762	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	7,763	387182	264,78	387182	7,763	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	7,761	338136	184,07	338136	7,761	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	7,762	426277	247,45	426277	7,762	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	7,762	344688	281,56	344688	7,762	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	7,763	457428	387,06	457428	7,763	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	7,762	393245	169,35	393245	7,762	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	7,756	254873	135,02	254873	7,756	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	7,762	327244	152,31	327244	7,762	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	7,763	366746	286,33	366746	7,763	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	7,763	404787	242,99	404787	7,763	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	7,76	231485	195,2	231485	7,76	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	7,763	388549	252,28	388549	7,763	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	7,759	216596	162,73	216596	7,759	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	7,763	456318	230,57	456318	7,763	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	7,761	341466	272,29	341466	7,761	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	7,762	341303	157,77	341303	7,762	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	7,761	326835	174,02	326835	7,761	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	7,762	398235	274,27	398235	7,762	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	7,761	333749	251,26	333749	7,761	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	7,76	315213	198,46	315213	7,76	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	7,761	347347	155,93	347347	7,761	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	7,749	319606	123,65	319606	7,749	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	7,76	284148	164,74	284148	7,76	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	7,763	424692	242,22	424692	7,763	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	7,763	434619	142,89	434619	7,763	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	7,753	293698	179,14	293698	7,753	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	7,76	300653	117,02	300653	7,76	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	7,755	205568	98,62	205568	7,755	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	7,763	727715	455,33	727715	7,763	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	7,763	926774	379,8	926774	7,763	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	7,761	329291	203,77	329291	7,761	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	7,762	239346	342,02	239346	7,762	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	7,76	195276	105,86	195276	7,76	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	7,756	259906	136,07	259906	7,756	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	7,761	216525	126,73	216525	7,761	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	7,762	582128	282,02	582128	7,762	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	7,761	249021	141,42	249021	7,761	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	7,762	382554	293,63	382554	7,762	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	7,762	338406	169,51	338406	7,762	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	7,762	400280	269,4	400280	7,762	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	7,761	324888	114,08	324888	7,761	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	7,762	395429	181,12	395429	7,762	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	7,761	299783	98,08	299783	7,761	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	7,758	284417	138,08	284417	7,758	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	7,763	456072	268,51	456072	7,763	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	7,758	236973	126,92	236973	7,758	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	7,761	272959	149,27	272959	7,761	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	7,762	931499	324,8	931499	7,762	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	7,75	274705	146,17	274705	7,75	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	7,762	293705	201,63	293705	7,762	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	7,757	198437	51,61	198437	7,757	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	7,762	382878	204,14	382878	7,762	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	7,761	273271	108,13	273271	7,761	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	7,761	347514	144,84	347514	7,761	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	7,754	175044	124,43	175044	7,754	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	7,761	363806	136,6	363806	7,761	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	7,762	299033	167,54	299033	7,762	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	7,759	247985	106	247985	7,759	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	7,762	400921	224,91	400921	7,762	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	7,763	393545	223,35	393545	7,763	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	7,762	552931	327,36	552931	7,762	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	7,763	418320	354,61	418320	7,763	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	7,751	269715	95,96	269715	7,751	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	7,762	252360	136,87	252360	7,762	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	7,762	181705	175,36	181705	7,762	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	7,75	248417	177,95	248417	7,75	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	7,758	241180	118,38	241180	7,758	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	7,763	447916	209,01	447916	7,763	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	7,758	223199	130,94	223199	7,758	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	7,762	536886	248,36	536886	7,762	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	7,762	404313	205,09	404313	7,762	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	7,761	336444	179,15	336444	7,761	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	7,763	290508	211,21	290508	7,763	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	7,762	229533	207,69	229533	7,762	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	7,754	242195	88,82	242195	7,754	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	7,75	216359	68,19	216359	7,75	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	7,756	241841	194,58	241841	7,756	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	7,761	378739	238,04	378739	7,761	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	7,757	266449	138,84	266449	7,757	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	7,758	190520	79,51	190520	7,758	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	7,762	334017	194,33	334017	7,762	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	7,763	483072	307,73	483072	7,763	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	7,75	254010	119,94	254010	7,75	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	7,759	211270	170,49	211270	7,759	06/03/15 00:59
