ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
79	PR01_EXAMPLE_AAC_109_A1.lcd	Unknown	8,046	425715	233,59	216754	7,743	12/03/15 11:03
80	PR01_EXAMPLE_AAC_112_A1.lcd	Unknown	8,05	477634	127,03	466093	7,745	12/03/15 06:15
81	PR01_EXAMPLE_AAC_113_A1.lcd	Unknown	8,035	419126	434,39	382295	7,726	11/03/15 16:06
82	PR01_EXAMPLE_AAC_114_A1.lcd	Unknown	8,049	361210	179,89	510332	7,745	12/03/15 05:18
83	PR01_EXAMPLE_AAC_119_A1.lcd	Unknown	8,049	481318	187,14	380733	7,744	12/03/15 15:08
84	PR01_EXAMPLE_AAC_121_A1.lcd	Unknown	8,051	468323	109,34	344058	7,744	12/03/15 02:25
85	PR01_EXAMPLE_AAC_123_A1.lcd	Unknown	8,041	375622	299,99	295989	7,74	12/03/15 10:20
86	PR01_EXAMPLE_AAC_127_A1.lcd	Unknown	8,048	378797	169,04	410252	7,744	12/03/15 05:03
87	PR01_EXAMPLE_AAC_128_A1.lcd	Unknown	8,043	483313	88,98	246244	7,732	11/03/15 21:27
88	PR01_EXAMPLE_AAC_128_B1.lcd	Unknown	8,05	591278	157,19	356927	7,744	12/03/15 14:25
89	PR01_EXAMPLE_AAC_129_A1.lcd	Unknown	8,043	517360	155,12	254898	7,741	12/03/15 09:37
90	PR01_EXAMPLE_AAC_133_A1.lcd	Unknown	8,046	300239	164,05	296029	7,744	12/03/15 10:34
91	PR01_EXAMPLE_AAC_136_A1.lcd	Unknown	8,036	405203	317,25	310239	7,728	11/03/15 17:04
92	PR01_EXAMPLE_AAC_136_B1.lcd	Unknown	8,046	406253	179,23	266435	7,744	12/03/15 15:51
93	PR01_EXAMPLE_AAC_140_A1.lcd	Unknown	8,038	417652	967,79	266292	7,728	11/03/15 15:37
94	PR01_EXAMPLE_AAC_142_A1.lcd	Unknown	8,05	441128	146,31	398231	7,745	12/03/15 15:22
95	PR01_EXAMPLE_AAC_152_A1.lcd	Unknown	8,039	420601	985,78	358881	7,743	12/03/15 06:30
96	PR01_EXAMPLE_AAC_154_A1.lcd	Unknown	8,051	541714	155,69	456536	7,744	12/03/15 12:58
97	PR01_EXAMPLE_AAC_157_A1.lcd	Unknown	8,05	431329	126,99	386146	7,745	12/03/15 15:37
98	PR01_EXAMPLE_AAC_161_A1.lcd	Unknown	8,045	595283	184,43	341185	7,743	12/03/15 01:13
99	PR01_EXAMPLE_AAC_168_A1.lcd	Unknown	8,046	486773	109	404340	7,745	11/03/15 20:58
100	PR01_EXAMPLE_AAC_170_A1.lcd	Unknown	8,037	480747	605,79	362183	7,725	11/03/15 18:01
101	PR01_EXAMPLE_AAC_170_A3.lcd	Unknown	8,044	411265	214,63	256222	7,745	11/03/15 20:29
102	PR01_EXAMPLE_AAC_175_A1.lcd	Unknown	8,046	390122	883,25	482249	7,744	12/03/15 13:27
103	PR01_EXAMPLE_AAC_177_A1.lcd	Unknown	8,045	607513	142,92	370392	7,744	12/03/15 02:10
104	PR01_EXAMPLE_AAC_181_A1.lcd	Unknown	8,039	530588	223,31	297435	7,737	12/03/15 09:08
105	PR01_EXAMPLE_AAC_184_A1.lcd	Unknown	8,045	488284	206,17	245651	7,742	12/03/15 08:11
106	PR01_EXAMPLE_AAC_185_A1.lcd	Unknown	8,047	449227	190,49	533277	7,744	12/03/15 00:00
107	PR01_EXAMPLE_AAC_186_A1.lcd	Unknown	8,049	416305	133,75	642671	7,744	12/03/15 09:51
108	PR01_EXAMPLE_AAC_186_B1.lcd	Unknown	8,044	451680	186,65	513854	7,743	12/03/15 03:51
109	PR01_EXAMPLE_AAC_188_A1.lcd	Unknown	8,052	437899	117,7	454180	7,744	12/03/15 02:39
110	PR01_EXAMPLE_AAC_191_A1.lcd	Unknown	8,049	434916	147	402750	7,744	12/03/15 07:42
111	PR01_EXAMPLE_AAC_191_B1.lcd	Unknown	8,051	432452	131,46	352972	7,745	12/03/15 05:47
112	PR01_EXAMPLE_AAC_201_A1.lcd	Unknown	8,047	560193	208,63	347001	7,743	12/03/15 07:13
113	PR01_EXAMPLE_AAC_203_A1.lcd	Unknown	8,048	490223	123,49	409037	7,745	12/03/15 14:39
								
ID#	68							
Name	LPA C18_0							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_A1.lcd	Unknown	7,55	3380	8,04	2660	7,351	11/03/15 12:44
2	PR01_EXAMPLE_AAC_0002BLANK_A2.lcd	Unknown	7,525	2928	2,1	1212	7,517	11/03/15 15:08
3	PR01_EXAMPLE_AAC_0002BLANK_B1.lcd	Unknown	7,528	3493	3,52	3599	7,349	12/03/15 16:20
4	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	7,526	4464	3,14	3893	7,372	12/03/15 18:44
5	PR01_EXAMPLE_AAC_0002CAL0_A1.lcd	Unknown	7,527	57864	1,06	145954	7,405	11/03/15 13:13
6	PR01_EXAMPLE_AAC_0002CAL0_A2.lcd	Unknown	7,539	24264	0,92	92747	7,422	12/03/15 16:49
7	PR01_EXAMPLE_AAC_0002CAL1_A1.lcd	Unknown	7,53	46832	0,93	156376	7,405	11/03/15 13:27
8	PR01_EXAMPLE_AAC_0002CAL1_A2.lcd	Unknown	7,529	51829	1,56	122757	7,409	12/03/15 17:03
9	PR01_EXAMPLE_AAC_0002CAL2_A1.lcd	Unknown	7,529	54410	1,08	120570	7,405	11/03/15 13:42
10	PR01_EXAMPLE_AAC_0002CAL2_A2.lcd	Unknown	7,537	37044	1,07	76179	7,419	12/03/15 17:17
11	PR01_EXAMPLE_AAC_0002CAL3_A1.lcd	Unknown	7,527	52892	1,23	125809	7,405	11/03/15 13:56
12	PR01_EXAMPLE_AAC_0002CAL3_A2.lcd	Unknown	7,541	32928	1,24	69137	7,418	12/03/15 17:32
13	PR01_EXAMPLE_AAC_0002CAL4_A1.lcd	Unknown	7,531	87515	2,3	118039	7,407	11/03/15 14:10
14	PR01_EXAMPLE_AAC_0002CAL4_A2.lcd	Unknown	7,537	57429	1,85	90615	7,422	12/03/15 17:46
15	PR01_EXAMPLE_AAC_0002CAL5_A1.lcd	Unknown	7,53	129678	4,2	112521	7,407	11/03/15 14:25
16	PR01_EXAMPLE_AAC_0002CAL5_A2.lcd	Unknown	7,535	84697	2,87	68387	7,418	12/03/15 18:01
17	PR01_EXAMPLE_AAC_0002CAL6_A1.lcd	Unknown	7,529	150872	4,36	112799	7,405	11/03/15 14:39
18	PR01_EXAMPLE_AAC_0002CAL6_A2.lcd	Unknown	7,531	143029	5,1	76626	7,413	12/03/15 18:15
19	PR01_EXAMPLE_AAC_0002QC_A1.lcd	Unknown	7,543	41120	0,53	92851	7,422	11/03/15 12:29
20	PR01_EXAMPLE_AAC_0002QC_A2.lcd	Unknown	7,529	44668	1,15	108030	7,408	11/03/15 12:58
21	PR01_EXAMPLE_AAC_0002QC_B1.lcd	Unknown	7,528	42926	1,1	127403	7,405	11/03/15 14:54
22	PR01_EXAMPLE_AAC_0002QC_B2.lcd	Unknown	7,528	35977	0,91	153026	7,406	11/03/15 15:22
23	PR01_EXAMPLE_AAC_0002QC_C1.lcd	Unknown	7,529	41795	1	112949	7,405	11/03/15 17:47
24	PR01_EXAMPLE_AAC_0002QC_C2.lcd	Unknown	7,529	43694	1,35	110681	7,408	12/03/15 00:44
25	PR01_EXAMPLE_AAC_0002QC_D1.lcd	Unknown	7,531	47690	1,48	91335	7,408	12/03/15 03:23
26	PR01_EXAMPLE_AAC_0002QC_D2.lcd	Unknown	7,531	43763	0,87	78761	7,422	12/03/15 06:01
27	PR01_EXAMPLE_AAC_0002QC_E1.lcd	Unknown	7,529	45983	1,45	121935	7,406	12/03/15 08:39
28	PR01_EXAMPLE_AAC_0002QC_E2.lcd	Unknown	7,531	42028	1,63	89301	7,411	12/03/15 11:18
29	PR01_EXAMPLE_AAC_0002QC_F1.lcd	Unknown	7,541	47951	1,14	106191	7,422	12/03/15 13:56
30	PR01_EXAMPLE_AAC_0002QC_G1.lcd	Unknown	7,546	43153	0,98	82645	7,421	12/03/15 16:06
31	PR01_EXAMPLE_AAC_0002QC_G2.lcd	Unknown	7,53	44063	1,92	93002	7,41	12/03/15 16:34
32	PR01_EXAMPLE_AAC_0002QC_H1.lcd	Unknown	7,545	40130	1,03	91642	7,423	12/03/15 18:30
33	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	7,55	37659	1,03	95138	7,422	12/03/15 18:58
34	PR01_EXAMPLE_AAC_001_A1.lcd	Unknown	7,527	36524	1,53	117816	7,406	12/03/15 13:42
35	PR01_EXAMPLE_AAC_004_A1.lcd	Unknown	7,546	36223	0,62	108642	7,421	12/03/15 08:25
36	PR01_EXAMPLE_AAC_005_A1.lcd	Unknown	7,532	60130	1,64	94517	7,418	12/03/15 09:23
37	PR01_EXAMPLE_AAC_008_A1.lcd	Unknown	7,53	31271	1,4	84903	7,413	12/03/15 04:49
38	PR01_EXAMPLE_AAC_009_A1.lcd	Unknown	7,531	53069	1,54	96472	7,415	12/03/15 03:08
39	PR01_EXAMPLE_AAC_012_A1.lcd	Unknown	7,529	40125	1,1	111767	7,407	11/03/15 16:49
40	PR01_EXAMPLE_AAC_014_A1.lcd	Unknown	7,534	43453	1,27	83607	7,418	12/03/15 10:49
41	PR01_EXAMPLE_AAC_022_A1.lcd	Unknown	7,534	22334	0,49	100625	7,422	12/03/15 14:10
42	PR01_EXAMPLE_AAC_022_B1.lcd	Unknown	7,554	19181	1,03	92973	7,446	11/03/15 21:41
43	PR01_EXAMPLE_AAC_022_B2_1.lcd	Unknown	7,549	15815	0,85	87576	7,426	11/03/15 23:32
44	PR01_EXAMPLE_AAC_024_A1.lcd	Unknown	7,53	39579	1,25	101504	7,405	12/03/15 02:54
45	PR01_EXAMPLE_AAC_026_A1.lcd	Unknown	7,531	51098	1,07	126374	7,406	12/03/15 14:53
46	PR01_EXAMPLE_AAC_029_A1.lcd	Unknown	7,528	36145	0,9	118145	7,409	11/03/15 21:13
47	PR01_EXAMPLE_AAC_033_A1.lcd	Unknown	7,531	36680	1,23	113279	7,41	12/03/15 13:13
48	PR01_EXAMPLE_AAC_035_A1.lcd	Unknown	7,529	54629	1,82	124893	7,405	11/03/15 17:32
49	PR01_EXAMPLE_AAC_036_A1.lcd	Unknown	7,529	41109	1,51	101682	7,405	11/03/15 16:20
50	PR01_EXAMPLE_AAC_037_A1.lcd	Unknown	7,532	47428	2,53	99726	7,407	12/03/15 08:54
51	PR01_EXAMPLE_AAC_039_A1.lcd	Unknown	7,531	49486	1,64	119082	7,418	12/03/15 05:32
52	PR01_EXAMPLE_AAC_039_B1.lcd	Unknown	7,534	56994	1,84	112434	7,406	12/03/15 07:56
53	PR01_EXAMPLE_AAC_041_A1.lcd	Unknown	7,529	41173	2,76	109286	7,408	12/03/15 01:56
54	PR01_EXAMPLE_AAC_044_A1.lcd	Unknown	7,528	37523	0,87	111891	7,404	11/03/15 17:18
55	PR01_EXAMPLE_AAC_045_A1.lcd	Unknown	7,528	46152	1,66	90115	7,414	12/03/15 11:46
56	PR01_EXAMPLE_AAC_048_A1.lcd	Unknown	7,535	35385	0,63	93235	7,421	12/03/15 07:27
57	PR01_EXAMPLE_AAC_049_A1.lcd	Unknown	7,536	38990	1,2	111909	7,423	12/03/15 00:29
58	PR01_EXAMPLE_AAC_050_A1.lcd	Unknown	7,54	34374	1,17	99026	7,409	12/03/15 06:44
59	PR01_EXAMPLE_AAC_051_A1.lcd	Unknown	7,529	27982	0,61	90692	7,409	12/03/15 04:20
60	PR01_EXAMPLE_AAC_054_A1.lcd	Unknown	7,527	44310	1,58	53087	7,405	11/03/15 16:35
61	PR01_EXAMPLE_AAC_055_A1.lcd	Unknown	7,536	51654	1,54	96453	7,413	12/03/15 04:06
62	PR01_EXAMPLE_AAC_056_A1.lcd	Unknown	7,531	42061	2,29	88809	7,413	12/03/15 12:01
63	PR01_EXAMPLE_AAC_056_B1.lcd	Unknown	7,53	45526	2,85	118195	7,412	12/03/15 01:41
64	PR01_EXAMPLE_AAC_060_A1.lcd	Unknown	7,53	34767	0,85	81658	7,407	11/03/15 15:52
65	PR01_EXAMPLE_AAC_061_A1.lcd	Unknown	7,535	31642	0,97	88871	7,416	12/03/15 11:32
66	PR01_EXAMPLE_AAC_063_A1.lcd	Unknown	7,541	46987	0,98	112541	7,424	12/03/15 00:15
67	PR01_EXAMPLE_AAC_064_A1.lcd	Unknown	7,532	32114	0,72	77280	7,407	12/03/15 06:59
68	PR01_EXAMPLE_AAC_067_A1.lcd	Unknown	7,533	32632	0,87	108578	7,408	12/03/15 04:35
69	PR01_EXAMPLE_AAC_068_A1.lcd	Unknown	7,549	37082	1,38	81681	7,427	11/03/15 18:16
70	PR01_EXAMPLE_AAC_068_A3.lcd	Unknown	7,534	31914	1,19	90612	7,418	11/03/15 20:44
71	PR01_EXAMPLE_AAC_074_A1_1.lcd	Unknown	7,544	61305	0,85	126868	7,422	11/03/15 23:46
72	PR01_EXAMPLE_AAC_080_A1.lcd	Unknown	7,529	35843	3,23	155039	7,406	12/03/15 00:58
73	PR01_EXAMPLE_AAC_087_A1.lcd	Unknown	7,619	33398	0,42	115678	7,422	12/03/15 01:27
74	PR01_EXAMPLE_AAC_087_B1.lcd	Unknown	7,532	45687	1,15	83208	7,411	12/03/15 12:15
75	PR01_EXAMPLE_AAC_089_A1.lcd	Unknown	7,532	51131	1,2	113848	7,418	12/03/15 03:37
76	PR01_EXAMPLE_AAC_089_B1.lcd	Unknown	7,541	57643	1,24	124464	7,419	12/03/15 10:06
77	PR01_EXAMPLE_AAC_094_A1.lcd	Unknown	7,533	48050	1,4	128503	7,406	12/03/15 12:44
78	PR01_EXAMPLE_AAC_103_A1.lcd	Unknown	7,542	23383	0,77	107340	7,423	12/03/15 12:30
79	PR01_EXAMPLE_AAC_109_A1.lcd	Unknown	7,529	60893	2,68	85352	7,407	12/03/15 11:03
80	PR01_EXAMPLE_AAC_112_A1.lcd	Unknown	7,53	31895	1,07	86829	7,419	12/03/15 06:15
81	PR01_EXAMPLE_AAC_113_A1.lcd	Unknown	7,53	53801	1,01	108395	7,405	11/03/15 16:06
82	PR01_EXAMPLE_AAC_114_A1.lcd	Unknown	7,539	58918	1,74	102871	7,421	12/03/15 05:18
83	PR01_EXAMPLE_AAC_119_A1.lcd	Unknown	7,537	47109	0,74	95895	7,423	12/03/15 15:08
84	PR01_EXAMPLE_AAC_121_A1.lcd	Unknown	7,529	39846	0,64	70970	7,414	12/03/15 02:25
85	PR01_EXAMPLE_AAC_123_A1.lcd	Unknown	7,53	44980	1,47	108687	7,408	12/03/15 10:20
86	PR01_EXAMPLE_AAC_127_A1.lcd	Unknown	7,531	48066	1,39	103193	7,41	12/03/15 05:03
87	PR01_EXAMPLE_AAC_128_A1.lcd	Unknown	7,529	49780	1,47	129768	7,405	11/03/15 21:27
88	PR01_EXAMPLE_AAC_128_B1.lcd	Unknown	7,531	52897	2,17	118411	7,418	12/03/15 14:25
89	PR01_EXAMPLE_AAC_129_A1.lcd	Unknown	7,529	47516	1,51	95162	7,409	12/03/15 09:37
90	PR01_EXAMPLE_AAC_133_A1.lcd	Unknown	7,529	55797	3,22	119619	7,415	12/03/15 10:34
91	PR01_EXAMPLE_AAC_136_A1.lcd	Unknown	7,531	41980	1,38	102681	7,405	11/03/15 17:04
92	PR01_EXAMPLE_AAC_136_B1.lcd	Unknown	7,531	50140	2,25	80791	7,415	12/03/15 15:51
93	PR01_EXAMPLE_AAC_140_A1.lcd	Unknown	7,53	43213	0,97	143962	7,406	11/03/15 15:37
94	PR01_EXAMPLE_AAC_142_A1.lcd	Unknown	7,546	58474	1,35	124560	7,423	12/03/15 15:22
95	PR01_EXAMPLE_AAC_152_A1.lcd	Unknown	7,531	51314	1,74	136538	7,407	12/03/15 06:30
96	PR01_EXAMPLE_AAC_154_A1.lcd	Unknown	7,535	41244	2,59	97359	7,418	12/03/15 12:58
97	PR01_EXAMPLE_AAC_157_A1.lcd	Unknown	7,547	42921	1,36	116623	7,423	12/03/15 15:37
98	PR01_EXAMPLE_AAC_161_A1.lcd	Unknown	7,529	47692	1,23	103180	7,407	12/03/15 01:13
99	PR01_EXAMPLE_AAC_168_A1.lcd	Unknown	7,533	49414	1,14	112351	7,42	11/03/15 20:58
100	PR01_EXAMPLE_AAC_170_A1.lcd	Unknown	7,521	31188	0,61	98198	7,404	11/03/15 18:01
101	PR01_EXAMPLE_AAC_170_A3.lcd	Unknown	7,546	23897	0,88	99914	7,424	11/03/15 20:29
102	PR01_EXAMPLE_AAC_175_A1.lcd	Unknown	7,542	75275	2,47	135933	7,421	12/03/15 13:27
103	PR01_EXAMPLE_AAC_177_A1.lcd	Unknown	7,531	30544	1,72	106824	7,408	12/03/15 02:10
104	PR01_EXAMPLE_AAC_181_A1.lcd	Unknown	7,525	45350	1,4	136368	7,405	12/03/15 09:08
105	PR01_EXAMPLE_AAC_184_A1.lcd	Unknown	7,53	34931	1,58	89985	7,407	12/03/15 08:11
106	PR01_EXAMPLE_AAC_185_A1.lcd	Unknown	7,531	49051	1,61	114084	7,411	12/03/15 00:00
107	PR01_EXAMPLE_AAC_186_A1.lcd	Unknown	7,539	29080	0,93	124474	7,421	12/03/15 09:51
108	PR01_EXAMPLE_AAC_186_B1.lcd	Unknown	7,53	31024	1,35	151176	7,408	12/03/15 03:51
109	PR01_EXAMPLE_AAC_188_A1.lcd	Unknown	7,542	47382	0,44	90666	7,42	12/03/15 02:39
110	PR01_EXAMPLE_AAC_191_A1.lcd	Unknown	7,53	38798	1,25	89547	7,42	12/03/15 07:42
111	PR01_EXAMPLE_AAC_191_B1.lcd	Unknown	7,544	48831	1,23	103661	7,423	12/03/15 05:47
112	PR01_EXAMPLE_AAC_201_A1.lcd	Unknown	7,534	54391	1,51	113858	7,416	12/03/15 07:13
113	PR01_EXAMPLE_AAC_203_A1.lcd	Unknown	7,552	37756	1,71	145369	7,424	12/03/15 14:39
								
ID#	69							
Name	cLPA C18_2							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_A1.lcd	Unknown	7,567	496	2,47	890	7,732	11/03/15 12:44
2	PR01_EXAMPLE_AAC_0002BLANK_A2.lcd	Unknown	7,612	1910	3,14	217	7,549	11/03/15 15:08
3	PR01_EXAMPLE_AAC_0002BLANK_B1.lcd	Unknown	7,568	1023	2,89	1305	7,709	12/03/15 16:20
4	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	7,561	2609	9,49	540	7,748	12/03/15 18:44
5	PR01_EXAMPLE_AAC_0002CAL0_A1.lcd	Unknown	7,543	32045	47,28	221382	7,732	11/03/15 13:13
6	PR01_EXAMPLE_AAC_0002CAL0_A2.lcd	Unknown	7,557	12674	1,13	369257	7,745	12/03/15 16:49
7	PR01_EXAMPLE_AAC_0002CAL1_A1.lcd	Unknown	7,544	25514	10,07	189781	7,732	11/03/15 13:27
8	PR01_EXAMPLE_AAC_0002CAL1_A2.lcd	Unknown	7,544	40328	10,57	220387	7,738	12/03/15 17:03
9	PR01_EXAMPLE_AAC_0002CAL2_A1.lcd	Unknown	7,544	21970	20,44	236893	7,727	11/03/15 13:42
10	PR01_EXAMPLE_AAC_0002CAL2_A2.lcd	Unknown	7,548	11024	1,65	260313	7,744	12/03/15 17:17
11	PR01_EXAMPLE_AAC_0002CAL3_A1.lcd	Unknown	7,543	22528	11,27	192091	7,729	11/03/15 13:56
12	PR01_EXAMPLE_AAC_0002CAL3_A2.lcd	Unknown	7,55	16671	1,82	286190	7,744	12/03/15 17:32
13	PR01_EXAMPLE_AAC_0002CAL4_A1.lcd	Unknown	7,543	35780	12,13	217963	7,741	11/03/15 14:10
14	PR01_EXAMPLE_AAC_0002CAL4_A2.lcd	Unknown	7,548	15190	1,89	237555	7,744	12/03/15 17:46
15	PR01_EXAMPLE_AAC_0002CAL5_A1.lcd	Unknown	7,544	38643	13,26	191426	7,741	11/03/15 14:25
16	PR01_EXAMPLE_AAC_0002CAL5_A2.lcd	Unknown	7,549	16439	2	261583	7,744	12/03/15 18:01
17	PR01_EXAMPLE_AAC_0002CAL6_A1.lcd	Unknown	7,544	18320	7,75	241004	7,726	11/03/15 14:39
18	PR01_EXAMPLE_AAC_0002CAL6_A2.lcd	Unknown	7,544	18723	4,16	222828	7,742	12/03/15 18:15
19	PR01_EXAMPLE_AAC_0002QC_A1.lcd	Unknown	7,543	37179	42,03	196479	7,737	11/03/15 12:29
20	PR01_EXAMPLE_AAC_0002QC_A2.lcd	Unknown	7,544	17223	17,51	241365	7,726	11/03/15 12:58
21	PR01_EXAMPLE_AAC_0002QC_B1.lcd	Unknown	7,544	20527	22,87	236207	7,727	11/03/15 14:54
22	PR01_EXAMPLE_AAC_0002QC_B2.lcd	Unknown	7,543	25983	6,86	193458	7,734	11/03/15 15:22
23	PR01_EXAMPLE_AAC_0002QC_C1.lcd	Unknown	7,545	29898	4,08	215365	7,733	11/03/15 17:47
24	PR01_EXAMPLE_AAC_0002QC_C2.lcd	Unknown	7,544	15974	2,98	306253	7,743	12/03/15 00:44
25	PR01_EXAMPLE_AAC_0002QC_D1.lcd	Unknown	7,545	15688	2,13	357003	7,744	12/03/15 03:23
26	PR01_EXAMPLE_AAC_0002QC_D2.lcd	Unknown	7,561	10552	0,91	408322	7,745	12/03/15 06:01
27	PR01_EXAMPLE_AAC_0002QC_E1.lcd	Unknown	7,546	22895	3,75	321796	7,744	12/03/15 08:39
28	PR01_EXAMPLE_AAC_0002QC_E2.lcd	Unknown	7,544	34105	6,31	261793	7,742	12/03/15 11:18
29	PR01_EXAMPLE_AAC_0002QC_F1.lcd	Unknown	7,549	13274	1,33	321021	7,744	12/03/15 13:56
30	PR01_EXAMPLE_AAC_0002QC_G1.lcd	Unknown	7,563	20491	1,72	318424	7,745	12/03/15 16:06
31	PR01_EXAMPLE_AAC_0002QC_G2.lcd	Unknown	7,544	37966	6,9	232681	7,74	12/03/15 16:34
32	PR01_EXAMPLE_AAC_0002QC_H1.lcd	Unknown	7,564	11448	1,01	333746	7,745	12/03/15 18:30
33	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	7,559	13820	0,76	341413	7,745	12/03/15 18:58
34	PR01_EXAMPLE_AAC_001_A1.lcd	Unknown	7,543	28834	6,41	261850	7,742	12/03/15 13:42
35	PR01_EXAMPLE_AAC_004_A1.lcd	Unknown	7,56	12204	1,36	313623	7,745	12/03/15 08:25
36	PR01_EXAMPLE_AAC_005_A1.lcd	Unknown	7,547	30427	4,34	305543	7,744	12/03/15 09:23
37	PR01_EXAMPLE_AAC_008_A1.lcd	Unknown	7,555	9548	0,88	371351	7,744	12/03/15 04:49
38	PR01_EXAMPLE_AAC_009_A1.lcd	Unknown	7,56	14888	1,33	373718	7,744	12/03/15 03:08
39	PR01_EXAMPLE_AAC_012_A1.lcd	Unknown	7,543	29913	5,78	249046	7,742	11/03/15 16:49
40	PR01_EXAMPLE_AAC_014_A1.lcd	Unknown	7,547	22145	2,24	405033	7,744	12/03/15 10:49
41	PR01_EXAMPLE_AAC_022_A1.lcd	Unknown	7,543	11730	0,76	396822	7,744	12/03/15 14:10
42	PR01_EXAMPLE_AAC_022_B1.lcd	Unknown	7,583	28845	0,37	464484	7,77	11/03/15 21:41
43	PR01_EXAMPLE_AAC_022_B2_1.lcd	Unknown	7,566	13044	0,79	355576	7,745	11/03/15 23:32
44	PR01_EXAMPLE_AAC_024_A1.lcd	Unknown	7,543	37487	7,51	267698	7,742	12/03/15 02:54
45	PR01_EXAMPLE_AAC_026_A1.lcd	Unknown	7,544	37578	9,4	270213	7,739	12/03/15 14:53
46	PR01_EXAMPLE_AAC_029_A1.lcd	Unknown	7,545	27843	2,82	234506	7,742	11/03/15 21:13
47	PR01_EXAMPLE_AAC_033_A1.lcd	Unknown	7,545	29290	4,67	316224	7,743	12/03/15 13:13
48	PR01_EXAMPLE_AAC_035_A1.lcd	Unknown	7,545	28664	5,45	260892	7,735	11/03/15 17:32
49	PR01_EXAMPLE_AAC_036_A1.lcd	Unknown	7,544	30426	32,26	255303	7,728	11/03/15 16:20
50	PR01_EXAMPLE_AAC_037_A1.lcd	Unknown	7,545	35642	6,32	246760	7,742	12/03/15 08:54
51	PR01_EXAMPLE_AAC_039_A1.lcd	Unknown	7,545	13231	0,61	449197	7,744	12/03/15 05:32
52	PR01_EXAMPLE_AAC_039_B1.lcd	Unknown	7,544	36878	9,21	296430	7,742	12/03/15 07:56
53	PR01_EXAMPLE_AAC_041_A1.lcd	Unknown	7,546	12185	1,48	370698	7,743	12/03/15 01:56
54	PR01_EXAMPLE_AAC_044_A1.lcd	Unknown	7,544	14967	11,89	383217	7,726	11/03/15 17:18
55	PR01_EXAMPLE_AAC_045_A1.lcd	Unknown	7,545	15661	2,64	320467	7,744	12/03/15 11:46
56	PR01_EXAMPLE_AAC_048_A1.lcd	Unknown	7,562	7751	0,59	432446	7,745	12/03/15 07:27
57	PR01_EXAMPLE_AAC_049_A1.lcd	Unknown	7,565	12668	1,16	552916	7,744	12/03/15 00:29
58	PR01_EXAMPLE_AAC_050_A1.lcd	Unknown	7,544	20490	3,92	328709	7,743	12/03/15 06:44
59	PR01_EXAMPLE_AAC_051_A1.lcd	Unknown	7,544	17805	2,04	250644	7,743	12/03/15 04:20
60	PR01_EXAMPLE_AAC_054_A1.lcd	Unknown	7,547	23423	4,77	117740	7,731	11/03/15 16:35
61	PR01_EXAMPLE_AAC_055_A1.lcd	Unknown	7,547	13940	1,94	369571	7,744	12/03/15 04:06
62	PR01_EXAMPLE_AAC_056_A1.lcd	Unknown	7,543	19656	2,22	342226	7,744	12/03/15 12:01
63	PR01_EXAMPLE_AAC_056_B1.lcd	Unknown	7,546	13402	1,45	436837	7,744	12/03/15 01:41
64	PR01_EXAMPLE_AAC_060_A1.lcd	Unknown	7,544	19166	6,44	204317	7,741	11/03/15 15:52
65	PR01_EXAMPLE_AAC_061_A1.lcd	Unknown	7,55	10311	1,06	360199	7,744	12/03/15 11:32
66	PR01_EXAMPLE_AAC_063_A1.lcd	Unknown	7,564	20920	1,51	504754	7,745	12/03/15 00:15
67	PR01_EXAMPLE_AAC_064_A1.lcd	Unknown	7,544	16457	4,15	219365	7,74	12/03/15 06:59
68	PR01_EXAMPLE_AAC_067_A1.lcd	Unknown	7,545	17486	6,35	210969	7,74	12/03/15 04:35
69	PR01_EXAMPLE_AAC_068_A1.lcd	Unknown	7,566	40631	1,73	426573	7,754	11/03/15 18:16
70	PR01_EXAMPLE_AAC_068_A3.lcd	Unknown	7,549	20526	2,28	354118	7,745	11/03/15 20:44
71	PR01_EXAMPLE_AAC_074_A1_1.lcd	Unknown	7,562	18082	1,33	379807	7,745	11/03/15 23:46
72	PR01_EXAMPLE_AAC_080_A1.lcd	Unknown	7,544	19480	3,83	399304	7,743	12/03/15 00:58
73	PR01_EXAMPLE_AAC_087_A1.lcd	Unknown	7,561	10906	0,82	424727	7,745	12/03/15 01:27
74	PR01_EXAMPLE_AAC_087_B1.lcd	Unknown	7,541	22000	1,45	336288	7,744	12/03/15 12:15
75	PR01_EXAMPLE_AAC_089_A1.lcd	Unknown	7,559	10791	1,04	500147	7,744	12/03/15 03:37
76	PR01_EXAMPLE_AAC_089_B1.lcd	Unknown	7,559	15096	1,4	597263	7,745	12/03/15 10:06
77	PR01_EXAMPLE_AAC_094_A1.lcd	Unknown	7,544	29051	6,86	262686	7,733	12/03/15 12:44
