sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	DGLEA-Q	4.48422077847588	9042.64590046698	LEA-ISTD	3.92980328824063	352486.028228608
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	DHEA-Q	3.94881129512874	15143.2355415148	DHEA-ISTD	3.9281951630647	19003.4463736094
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	EPEA-Q	3.93984877200952	2588.92222455534	LEA-ISTD	3.92980328824063	352486.028228608
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	ETAEA-Q	4.95384915633675	490.731759462535	PEA-ISTD	4.48164745683794	591533.26551837
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	LEA-Q	3.95018293951941	287163.012735369	LEA-ISTD	3.92980328824063	352486.028228608
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	NADA-Q	4.09219292982211	7838.08413154646	NADA-ISTD	4.06257154077739	14264.0230410738
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	O-AEA	3.21505961365898	73.9201875692203	AEA-ISTD	3.96674143007597	9593.95514119372
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	OAG-Q	6.93761666666667	387.203000000004	(No IS)		
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	OEA-Q	4.96365655104298	387406.098054924	OEA-ISTD	4.93578767104625	309760.407509519
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	PDEA-Q	3.75925258453074	455023.8585	LEA-ISTD	3.92980328824063	352486.028228608
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	PEA-Q	4.00384511788808	1052705.9595	PEA-ISTD	4.48164745683794	591533.26551837
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	POEA-Q	3.00725335525455	114215.667	OEA-ISTD	4.93578767104625	309760.407509519
pr01_example_aac_0018	pr01_example_aac_0018_a1	sample	1	a	1	16	2013-11-01 03:28:23:00	SEA-Q	6.93732456897737	348477.075000003	SEA-ISTD	6.90971255687972	841987.965
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	1-LG-Q	4.9503565562989	1036.91977417014	2AG-ISTD	5.03674334331982	892.017642556326
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	1-OG-Q	6.24751904761905	2353.99950000001	2AG-ISTD	5.03674334331982	892.017642556326
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	2-LG-Q	4.70767914557721	235.139419692543	2AG-ISTD	5.03674334331982	892.017642556326
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	2-OG-Q	5.88226666666667	673.659999999997	2AG-ISTD	5.03674334331982	892.017642556326
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	2AG-Q	4.93599421407955	13513.0849151624	2AG-ISTD	5.03674334331982	892.017642556326
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	2AGE-Q	5.27167919331773	1242.6378343083	2AG-ISTD	5.03674334331982	892.017642556326
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	AA-Q	5.91655876165663	2320.076	LEA-ISTD	4.98255998943528	228.466181498879
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	AEA-Q			AEA-ISTD	3.07801915665027	103.670323333256
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	Alpha-LEA-Q	3.66379830795262	375.707999999996	LEA-ISTD	4.98255998943528	228.466181498879
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	COR-Q	0.698444571739708	188.476828024758	PEA-ISTD	4.7124076702787	113.983801020338
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	DEA-Q	5.97735000017585	343.037446557456	OEA-ISTD	5.18057006332367	505.899213840477
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	DGLEA-Q	4.02249929093746	112.669956180016	LEA-ISTD	4.98255998943528	228.466181498879
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	DHEA-Q	3.60766417668306	198.4438837364	DHEA-ISTD	3.9300807998916	396.691804133531
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	EPEA-Q	3.67069771873082	138.964301352	LEA-ISTD	4.98255998943528	228.466181498879
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	ETAEA-Q	4.92314999999995	338.43766286855	PEA-ISTD	4.7124076702787	113.983801020338
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	LEA-Q	4.04340218710026	1147.83748109878	LEA-ISTD	4.98255998943528	228.466181498879
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	NADA-Q	4.94064482243105	584.962613590184	NADA-ISTD	4.9845464620194	1537.98854996611
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	O-AEA	3.19800455052628	3.46195692346874	AEA-ISTD	3.07801915665027	103.670323333256
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	OAG-Q	6.44987094630516	1157.96499999999	(No IS)		
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	OEA-Q	4.74892918855944	1184.84104383703	OEA-ISTD	5.18057006332367	505.899213840477
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	PDEA-Q	4.18361666666667	597.952500000012	LEA-ISTD	4.98255998943528	228.466181498879
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	PEA-Q	4.00635106662104	8373.80850000002	PEA-ISTD	4.7124076702787	113.983801020338
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	POEA-Q	3.43606666666667	107.903500000003	OEA-ISTD	5.18057006332367	505.899213840477
pr01_example_aac_0001	pr01_example_aac_0001blank_a5	blank	5	a	1	17	2013-11-01 03:41:04:00	SEA-Q	6.93806972779233	4417.949	SEA-ISTD	6.91761666666667	436.433500000003
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	1-LG-Q	4.95523283336294	204267.016519856	2AG-ISTD	4.63163231904239	29355.921262557
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	1-OG-Q	6.19991690261305	968033.815999998	2AG-ISTD	4.63163231904239	29355.921262557
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	2-LG-Q	4.72349657605089	26853.669531229	2AG-ISTD	4.63163231904239	29355.921262557
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	2-OG-Q	5.90207666738911	87312.2145000003	2AG-ISTD	4.63163231904239	29355.921262557
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	2AG-Q	4.86336866081558	350312.607200929	2AG-ISTD	4.63163231904239	29355.921262557
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	2AGE-Q	5.039920485923	3685.11104534444	2AG-ISTD	4.63163231904239	29355.921262557
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	AA-Q	5.8319829836875	6808220.23372461	LEA-ISTD	3.9303364565446	341878.446976635
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	AEA-Q	4.00776516003584	31056.9630000001	AEA-ISTD	3.96604470083156	7935.95374123991
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	Alpha-LEA-Q	3.25992316928402	9663.97	LEA-ISTD	3.9303364565446	341878.446976635
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	COR-Q	0.091354949058661	4655793.21509592	PEA-ISTD	4.4795749564552	568974.051904301
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	DEA-Q	5.12849965332698	2555.85693790732	OEA-ISTD	4.93611448463822	291885.446487745
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	DGLEA-Q	4.00157544123539	7867.13435247115	LEA-ISTD	3.9303364565446	341878.446976635
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	DHEA-Q	3.95414701478472	15033.6828631174	DHEA-ISTD	3.92883933965465	17218.003067941
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	EPEA-Q	3.93649955450058	2457.23864419472	LEA-ISTD	3.9303364565446	341878.446976635
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	ETAEA-Q	4.02107887428871	1302.68032858795	PEA-ISTD	4.4795749564552	568974.051904301
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	LEA-Q	3.94980789616925	344755.685552988	LEA-ISTD	3.9303364565446	341878.446976635
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	NADA-Q	4.26111323293426	1454.77135479352	NADA-ISTD	4.04840374842362	8723.91447360288
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	O-AEA	3.21471091234682	46.4871969467497	AEA-ISTD	3.96604470083156	7935.95374123991
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	OAG-Q	5.67411284916201	484.110500000001	(No IS)		
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	OEA-Q	4.96454869358843	389690.018298722	OEA-ISTD	4.93611448463822	291885.446487745
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	PDEA-Q	3.76204074584868	27616.0920000001	LEA-ISTD	3.9303364565446	341878.446976635
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	PEA-Q	4.49800537077106	840653.097999998	PEA-ISTD	4.4795749564552	568974.051904301
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	POEA-Q	3.00603395132239	66322.0835	OEA-ISTD	4.93611448463822	291885.446487745
pr01_example_aac_0001	pr01_example_aac_0001qc_c2	qc	2	c	1	18	2013-11-01 03:53:46:00	SEA-Q	6.93492128582361	317077.1685	SEA-ISTD	6.9080957672133	866077.463
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	1-LG-Q	4.95409246662394	84683.9364705284	2AG-ISTD	4.62976001633263	36856.2608071016
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	1-OG-Q	6.1990968467347	622026.406500001	2AG-ISTD	4.62976001633263	36856.2608071016
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	2-LG-Q	4.71373285497744	11274.2062890282	2AG-ISTD	4.62976001633263	36856.2608071016
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	2-OG-Q	5.90836608325737	61224.4385000002	2AG-ISTD	4.62976001633263	36856.2608071016
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	2AG-Q	4.86243527289178	223547.913956351	2AG-ISTD	4.62976001633263	36856.2608071016
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	2AGE-Q	5.63990734315025	1528.83624413444	2AG-ISTD	4.62976001633263	36856.2608071016
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	AA-Q	5.8297608913824	6667634.46607559	LEA-ISTD	3.92918714824396	329577.888559823
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	AEA-Q	4.01079819896097	47746.9685000002	AEA-ISTD	3.96332603164021	9117.24565533364
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	Alpha-LEA-Q	3.25864371203343	10514.2508469039	LEA-ISTD	3.92918714824396	329577.888559823
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	COR-Q	0.090736036915047	5629560.00455251	PEA-ISTD	4.4827123397629	517517.964933459
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	DEA-Q	5.12369457779882	3847.25388792034	OEA-ISTD	4.935677518748	256046.022282789
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	DGLEA-Q	4.00896287121968	8224.16802899598	LEA-ISTD	3.92918714824396	329577.888559823
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	DHEA-Q	3.95132015529123	23782.4971334137	DHEA-ISTD	3.93111326390109	17455.1701152821
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	EPEA-Q	3.93638545614991	3395.61046884042	LEA-ISTD	3.92918714824396	329577.888559823
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	ETAEA-Q	4.02256333965935	3556.09202021833	PEA-ISTD	4.4827123397629	517517.964933459
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	LEA-Q	3.94989440627329	317693.254949587	LEA-ISTD	3.92918714824396	329577.888559823
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	NADA-Q	4.41121350255108	1974.43425044431	NADA-ISTD	4.06202136463074	2863.90970901815
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	O-AEA	3.19894140878968	15.1026617493779	AEA-ISTD	3.96332603164021	9117.24565533364
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	OAG-Q	5.05486666666667	483.478999999986	(No IS)		
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	OEA-Q	4.96547109826559	402097.209185725	OEA-ISTD	4.935677518748	256046.022282789
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	PDEA-Q	3.76066294113494	35157.6495000001	LEA-ISTD	3.92918714824396	329577.888559823
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	PEA-Q	4.00269686168618	959763.754999999	PEA-ISTD	4.4827123397629	517517.964933459
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	POEA-Q	3.00632749226798	129753.0775	OEA-ISTD	4.935677518748	256046.022282789
pr01_example_aac_0036	pr01_example_aac_0036_a1	sample	1	a	1	19	2013-11-01 04:06:29:00	SEA-Q	6.93647557253719	330670.7025	SEA-ISTD	6.90788324922673	824823.052499997
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	1-LG-Q	4.95595160300955	80855.4520063094	2AG-ISTD	4.62679638779996	29457.6224054704
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	1-OG-Q	6.20004294992655	590006.079	2AG-ISTD	4.62679638779996	29457.6224054704
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	2-LG-Q	4.72354919936488	9512.84922901829	2AG-ISTD	4.62679638779996	29457.6224054704
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	2-OG-Q	5.89668423762345	61790.4770000002	2AG-ISTD	4.62679638779996	29457.6224054704
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	2AG-Q	4.86242068928223	280653.715078245	2AG-ISTD	4.62679638779996	29457.6224054704
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	2AGE-Q	5.06025966653023	1293.11074558533	2AG-ISTD	4.62679638779996	29457.6224054704
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	AA-Q	5.83068439298533	5184367.01876098	LEA-ISTD	3.93036479796104	295717.901898434
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	AEA-Q	4.01128193112692	24963.1655	AEA-ISTD	3.96496502118411	7475.06877134416
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	Alpha-LEA-Q	3.2607600435702	8182.12836601258	LEA-ISTD	3.93036479796104	295717.901898434
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	COR-Q	0.09092335939846	5755517.19291382	PEA-ISTD	4.48179113695138	519636.612317632
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	DEA-Q	5.13898252706586	2104.06356095082	OEA-ISTD	4.93604160325652	281528.07518695
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	DGLEA-Q	4.00848682241697	4963.25570085668	LEA-ISTD	3.93036479796104	295717.901898434
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	DHEA-Q	3.94555002056828	21462.0668185836	DHEA-ISTD	3.93215737774012	16960.2069242061
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	EPEA-Q	3.93328268019198	3077.15552415032	LEA-ISTD	3.93036479796104	295717.901898434
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	ETAEA-Q	4.93488258032451	83.944289818545	PEA-ISTD	4.48179113695138	519636.612317632
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	LEA-Q	3.95094083661555	210136.234517376	LEA-ISTD	3.93036479796104	295717.901898434
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	NADA-Q	4.78821970467134	1316.93136783372	NADA-ISTD	4.04161366743549	8277.47991002509
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	O-AEA	3.2107485038992	18.8148381179275	AEA-ISTD	3.96496502118411	7475.06877134416
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	OAG-Q	6.02608649553572	887.482000000006	(No IS)		
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	OEA-Q	4.96264687674599	206035.086417327	OEA-ISTD	4.93604160325652	281528.07518695
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	PDEA-Q	3.76152729858494	26533.9325000001	LEA-ISTD	3.93036479796104	295717.901898434
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	PEA-Q	4.00009063857661	596403.219000001	PEA-ISTD	4.48179113695138	519636.612317632
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	POEA-Q	3.00655701326027	35594.6096209138	OEA-ISTD	4.93604160325652	281528.07518695
pr01_example_aac_0035	pr01_example_aac_0035_a1	sample	1	a	1	20	2013-11-01 04:19:09:00	SEA-Q	6.93733273377059	247233.91	SEA-ISTD	6.90621505645668	813858.150999997
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	1-LG-Q	4.95770914056167	234933.23584909	2AG-ISTD	4.62982524220885	29654.0433927601
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	1-OG-Q	6.19934387873982	1921075.02800001	2AG-ISTD	4.62982524220885	29654.0433927601
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	2-LG-Q	4.72407798310038	31734.9019064849	2AG-ISTD	4.62982524220885	29654.0433927601
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	2-OG-Q	5.90375375172012	181698.669	2AG-ISTD	4.62982524220885	29654.0433927601
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	2AG-Q	4.86157905904797	384717.166086795	2AG-ISTD	4.62982524220885	29654.0433927601
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	2AGE-Q	5.01698965827824	2693.62329797976	2AG-ISTD	4.62982524220885	29654.0433927601
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	AA-Q	5.82927409997975	8658267.7216128	LEA-ISTD	3.92953580474755	400735.402178111
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	AEA-Q	4.01023051298999	50267.948	AEA-ISTD	3.95824862873319	10528.9074740682
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	Alpha-LEA-Q	3.25708421478588	10916.7595	LEA-ISTD	3.92953580474755	400735.402178111
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	COR-Q	0.09067932573179	6567803.8955874	PEA-ISTD	4.48184758971082	653738.070579149
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	DEA-Q	5.1360374840442	3994.25761652731	OEA-ISTD	4.93525636718863	314447.977902819
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	DGLEA-Q	4.00529931629929	12023.6581403799	LEA-ISTD	3.92953580474755	400735.402178111
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	DHEA-Q	3.94650586063267	25566.0437082245	DHEA-ISTD	3.93400834193824	22927.4642681646
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	EPEA-Q	3.93651631451143	3947.99684857784	LEA-ISTD	3.92953580474755	400735.402178111
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	ETAEA-Q	4.49648634693979	3673.88570813384	PEA-ISTD	4.48184758971082	653738.070579149
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	LEA-Q	3.95356770788294	425540.922258556	LEA-ISTD	3.92953580474755	400735.402178111
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	NADA-Q	4.01042446679663	2962.92325122569	NADA-ISTD	4.76447325822705	8690.43887626704
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	O-AEA	3.21503019904144	27.9929883726862	AEA-ISTD	3.95824862873319	10528.9074740682
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	OAG-Q	5.75616680633147	806.847999999998	(No IS)		
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	OEA-Q	4.96105839665877	434636.442343706	OEA-ISTD	4.93525636718863	314447.977902819
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	PDEA-Q	3.76142039961656	35615.9690000001	LEA-ISTD	3.92953580474755	400735.402178111
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	PEA-Q	4.00400231483101	1274115.8215	PEA-ISTD	4.48184758971082	653738.070579149
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	POEA-Q	3.00739703956329	115243.138261337	OEA-ISTD	4.93525636718863	314447.977902819
pr01_example_aac_0042	pr01_example_aac_0042_a1	sample	1	a	1	21	2013-11-01 04:31:51:00	SEA-Q	6.93372746166027	460507.914499999	SEA-ISTD	6.90725883286776	940108.097000001
pr01_example_aac_0031	pr01_example_aac_0031_a1	sample	1	a	1	22	2013-11-01 04:44:32:00	1-LG-Q	4.95564606571523	202890.794747665	2AG-ISTD	4.63135742218027	34250.6667016181
pr01_example_aac_0031	pr01_example_aac_0031_a1	sample	1	a	1	22	2013-11-01 04:44:32:00	1-OG-Q	6.19975907248652	1157542.24750001	2AG-ISTD	4.63135742218027	34250.6667016181
pr01_example_aac_0031	pr01_example_aac_0031_a1	sample	1	a	1	22	2013-11-01 04:44:32:00	2-LG-Q	4.72115107853424	22037.9865562307	2AG-ISTD	4.63135742218027	34250.6667016181
pr01_example_aac_0031	pr01_example_aac_0031_a1	sample	1	a	1	22	2013-11-01 04:44:32:00	2-OG-Q	5.89899744931735	103815.012	2AG-ISTD	4.63135742218027	34250.6667016181
pr01_example_aac_0031	pr01_example_aac_0031_a1	sample	1	a	1	22	2013-11-01 04:44:32:00	2AG-Q	4.86251242535206	315764.472838363	2AG-ISTD	4.63135742218027	34250.6667016181
pr01_example_aac_0031	pr01_example_aac_0031_a1	sample	1	a	1	22	2013-11-01 04:44:32:00	2AGE-Q	5.65888352088762	2814.91699282134	2AG-ISTD	4.63135742218027	34250.6667016181
