sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
pr01_example_0195	pr01_example_0195_a1	sample	1	a	1	32	2009-12-26 23:24:00	OA28 - Glyceric daci	19.219	171226	IS02 - D4-Succinic daci (ISTD)	15.127	530812
pr01_example_0195	pr01_example_0195_a1	sample	1	a	1	32	2009-12-26 23:24:00	OA29 - Uracil	19.230	1095	IS04 - D4-Citric daci (ISTD)	33.990	768439
pr01_example_0195	pr01_example_0195_a1	sample	1	a	1	32	2009-12-26 23:24:00	OA33 - 3-Hydroxypropionic daci	13.254	1294	IS04 - D4-Citric daci (ISTD)	33.990	768439
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	Inositol	39.180	392971	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA01 - 2-hydroxybutyric daci	9.616	1170671	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA03 - Citric daci	33.179	467923	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA04 - Glutamic daci	24.107	1266618	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA06 - Glycolic daci	8.114	11394	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA07 - Lactic daci	7.755	18185744	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA08 - Malic daci	23.084	15168	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA09 - 2-ketoglutaric daci	23.617	15433	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA11 - Succinic daci	15.187	10283	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA12 - Fumaric daci	19.426	84626	IS03 - D2-Fumaric daci (ISTD)	19.406	2516775
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA13 - Pyruvic daci	7.426	268124	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA15 - Pyroglutamic daci	23.695	2737396	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA17 - 3-Hydroxybutyric daci	13.616	246618	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA20 - Aspartic daci	23.185	690422	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA26 - 3-Hydroxyisobutyric daci	13.635	42494	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA27 - 3-hydroxyisovaleric daci	19.088	50304	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA28 - Glyceric daci	19.194	90614	IS02 - D4-Succinic daci (ISTD)	15.116	523291
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA29 - Uracil	19.216	2316	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0201	pr01_example_0201_a1	sample	1	a	1	33	2009-12-27 00:16:00	OA33 - 3-Hydroxypropionic daci	13.215	872	IS04 - D4-Citric daci (ISTD)	33.127	756621
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	Inositol	39.180	444300	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA01 - 2-hydroxybutyric daci	9.599	1769843	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA03 - Citric daci	33.179	505247	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA04 - Glutamic daci	24.101	1110185	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA06 - Glycolic daci	8.083	10183	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA07 - Lactic daci	7.749	23800983	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA08 - Malic daci	23.093	20234	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA09 - 2-ketoglutaric daci	23.616	44152	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA11 - Succinic daci	15.190	16321	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA12 - Fumaric daci	19.426	67002	IS03 - D2-Fumaric daci (ISTD)	19.404	2342865
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA13 - Pyruvic daci	7.401	404412	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA15 - Pyroglutamic daci	23.692	2432146	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA17 - 3-Hydroxybutyric daci	13.610	2401194	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA20 - Aspartic daci	23.184	684234	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA26 - 3-Hydroxyisobutyric daci	13.627	50776	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA27 - 3-hydroxyisovaleric daci	19.071	43904	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA28 - Glyceric daci	19.199	57572	IS02 - D4-Succinic daci (ISTD)	15.110	485475
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA29 - Uracil	19.208	1738	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0126	pr01_example_0126_a1	sample	1	a	1	34	2009-12-27 01:09:00	OA33 - 3-Hydroxypropionic daci	13.182	2655	IS04 - D4-Citric daci (ISTD)	33.127	721685
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	Inositol	39.177	820474	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA01 - 2-hydroxybutyric daci	9.641	1021992	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA03 - Citric daci	33.174	384039	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA04 - Glutamic daci	24.101	1279789	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA06 - Glycolic daci	8.150	14397	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA07 - Lactic daci	7.113	23575638	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA08 - Malic daci	23.093	17380	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA09 - 2-ketoglutaric daci	23.611	2595	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA11 - Succinic daci	15.407	26579	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA12 - Fumaric daci	19.442	54349	IS03 - D2-Fumaric daci (ISTD)	19.418	2219326
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA13 - Pyruvic daci	7.487	35937	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA15 - Pyroglutamic daci	23.703	3792048	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA17 - 3-Hydroxybutyric daci	13.624	441547	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA20 - Aspartic daci	23.190	755245	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA26 - 3-Hydroxyisobutyric daci	13.641	36987	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA27 - 3-hydroxyisovaleric daci	19.099	35157	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA28 - Glyceric daci	19.213	130734	IS02 - D4-Succinic daci (ISTD)	15.992	456382
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA29 - Uracil	19.235	1714	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0222	pr01_example_0222_b1	sample	1	b	1	35	2009-12-27 02:02:00	OA33 - 3-Hydroxypropionic daci	13.196	1948	IS04 - D4-Citric daci (ISTD)	33.127	735143
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	Inositol	39.174	451335	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA01 - 2-hydroxybutyric daci	9.616	1067439	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA03 - Citric daci	33.177	428694	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA04 - Glutamic daci	24.104	1212912	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA06 - Glycolic daci	8.106	9863	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA07 - Lactic daci	7.752	15672279	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA08 - Malic daci	23.098	15590	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA09 - 2-ketoglutaric daci	23.605	29638	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA11 - Succinic daci	15.187	12412	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA12 - Fumaric daci	19.426	65589	IS03 - D2-Fumaric daci (ISTD)	19.404	2441606
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA13 - Pyruvic daci	7.421	281016	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA15 - Pyroglutamic daci	23.697	3285069	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA17 - 3-Hydroxybutyric daci	13.610	954635	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA20 - Aspartic daci	23.185	614892	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA26 - 3-Hydroxyisobutyric daci	13.635	43110	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA27 - 3-hydroxyisovaleric daci	19.082	45745	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA28 - Glyceric daci	19.199	48895	IS02 - D4-Succinic daci (ISTD)	15.116	500990
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA29 - Uracil	19.202	1978	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0128	pr01_example_0128_a1	sample	1	a	1	36	2009-12-27 02:54:00	OA33 - 3-Hydroxypropionic daci	13.174	5815	IS04 - D4-Citric daci (ISTD)	33.990	791655
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	Inositol	39.174	393738	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA01 - 2-hydroxybutyric daci	9.619	431444	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA03 - Citric daci	33.174	548269	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA04 - Glutamic daci	24.104	814012	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA06 - Glycolic daci	8.108	11550	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA07 - Lactic daci	7.752	15996716	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA08 - Malic daci	23.101	12293	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA09 - 2-ketoglutaric daci	23.614	15842	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA11 - Succinic daci	15.193	12531	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA12 - Fumaric daci	19.431	59257	IS03 - D2-Fumaric daci (ISTD)	19.406	2517462
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA13 - Pyruvic daci	7.429	239876	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA15 - Pyroglutamic daci	23.697	2592730	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA17 - 3-Hydroxybutyric daci	13.613	217136	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA20 - Aspartic daci	23.190	370650	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA26 - 3-Hydroxyisobutyric daci	13.632	22486	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA27 - 3-hydroxyisovaleric daci	19.090	24228	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA28 - Glyceric daci	19.205	69699	IS02 - D4-Succinic daci (ISTD)	15.116	523554
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA29 - Uracil	19.210	1120	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0144	pr01_example_0144_a1	sample	1	a	1	37	2009-12-27 03:47:00	OA33 - 3-Hydroxypropionic daci	13.182	3834	IS04 - D4-Citric daci (ISTD)	33.995	711895
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	Inositol	39.191	279897	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA01 - 2-hydroxybutyric daci	9.622	590502	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA03 - Citric daci	33.177	330370	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA04 - Glutamic daci	24.104	760645	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA06 - Glycolic daci	8.111	11825	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA07 - Lactic daci	7.736	11079256	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA08 - Malic daci	23.093	11750	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA09 - 2-ketoglutaric daci	23.622	16754	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA11 - Succinic daci	15.188	9290	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA12 - Fumaric daci	19.434	56815	IS03 - D2-Fumaric daci (ISTD)	19.404	2473851
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA13 - Pyruvic daci	7.426	279074	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA15 - Pyroglutamic daci	23.695	2876954	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA17 - 3-Hydroxybutyric daci	13.621	72481	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA20 - Aspartic daci	23.182	410590	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA26 - 3-Hydroxyisobutyric daci	13.643	36511	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA27 - 3-hydroxyisovaleric daci	19.090	40978	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA28 - Glyceric daci	19.208	40374	IS02 - D4-Succinic daci (ISTD)	15.113	509951
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA29 - Uracil	19.197	886	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0134	pr01_example_0134_a1	sample	1	a	1	38	2009-12-27 04:40:00	OA33 - 3-Hydroxypropionic daci	13.226	4669	IS04 - D4-Citric daci (ISTD)	33.990	739269
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	Inositol	39.180	351137	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA01 - 2-hydroxybutyric daci	9.616	878976	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA03 - Citric daci	33.179	382214	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA04 - Glutamic daci	24.104	1181715	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA06 - Glycolic daci	8.111	11029	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA07 - Lactic daci	7.749	16059219	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA08 - Malic daci	23.093	12406	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA09 - 2-ketoglutaric daci	23.600	30184	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA11 - Succinic daci	15.185	8601	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA12 - Fumaric daci	19.426	54948	IS03 - D2-Fumaric daci (ISTD)	19.404	2333333
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA13 - Pyruvic daci	7.426	400429	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA15 - Pyroglutamic daci	23.695	3086035	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA17 - 3-Hydroxybutyric daci	13.621	559489	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA20 - Aspartic daci	23.179	912466	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA26 - 3-Hydroxyisobutyric daci	13.632	29910	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA27 - 3-hydroxyisovaleric daci	19.082	27099	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA28 - Glyceric daci	19.194	42390	IS02 - D4-Succinic daci (ISTD)	15.110	484896
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA29 - Uracil	19.219	890	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0131	pr01_example_0131_a1	sample	1	a	1	39	2009-12-27 05:32:00	OA33 - 3-Hydroxypropionic daci	13.213	4773	IS04 - D4-Citric daci (ISTD)	33.995	768654
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	Inositol	39.177	804096	IS04 - D4-Citric daci (ISTD)	33.990	653855
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA01 - 2-hydroxybutyric daci	9.619	1310922	IS02 - D4-Succinic daci (ISTD)	15.119	484579
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA03 - Citric daci	33.179	615409	IS04 - D4-Citric daci (ISTD)	33.990	653855
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA04 - Glutamic daci	24.118	4751778	IS04 - D4-Citric daci (ISTD)	33.990	653855
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA06 - Glycolic daci	8.108	9209	IS02 - D4-Succinic daci (ISTD)	15.119	484579
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA07 - Lactic daci	7.141	42599494	IS02 - D4-Succinic daci (ISTD)	15.119	484579
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA08 - Malic daci	23.093	70675	IS02 - D4-Succinic daci (ISTD)	15.119	484579
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA09 - 2-ketoglutaric daci	23.600	268745	IS04 - D4-Citric daci (ISTD)	33.990	653855
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA11 - Succinic daci	15.193	42495	IS02 - D4-Succinic daci (ISTD)	15.119	484579
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA12 - Fumaric daci	19.431	138675	IS03 - D2-Fumaric daci (ISTD)	19.412	2323389
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA13 - Pyruvic daci	7.451	645501	IS02 - D4-Succinic daci (ISTD)	15.119	484579
pr01_example_0056	pr01_example_0056_a1	sample	1	a	1	40	2009-12-27 06:25:00	OA15 - Pyroglutamic daci	23.700	3576346	IS04 - D4-Citric daci (ISTD)	33.990	653855
